"SYMBOL","logFC","AveExpr","t","P.Value","adj.P.Val","B","regulation"
"VWDE",-0.205149127103651,5.47668257594295,-2.11969966531394,0.0372723958658895,0.0601514259864423,-5.10453301398537,"Not significant"
"NUTM2A",-0.227938076417488,7.04389348435294,-2.11923339875708,0.037313027639642,0.060211938635634,-5.10547424560608,"Not significant"
"RALYL",0.00339476536066991,0.165742497090003,2.11836134793131,0.0373891237859592,0.0603296650753529,-5.10723412202079,"Not significant"
"TMEM87B",0.119793022209773,12.3224845447176,2.11790902386128,0.0374286471178056,0.0603883641911629,-5.10814669882899,"Not significant"
"MYPN",0.0017786281959317,0.0834610539255626,2.11728705220714,0.0374830531758833,0.060471063608879,-5.10940126167723,"Not significant"
"S100A13",0.142589227410394,7.59561487680292,2.11678192881596,0.0375272885873425,0.0605373423002972,-5.1104198919231,"Not significant"
"GULP1",0.0563974477663948,1.32744939649179,2.11673108980141,0.037531743244492,0.06053944271516,-5.11052240175439,"Not significant"
"FAM169B",0.234465880342229,6.97984986254803,2.11499624608126,0.0376840303309846,0.0607799793756003,-5.11401916215974,"Not significant"
"OLA1",0.103198245379274,11.8836110692797,2.11473236960358,0.0377072406952352,0.0608123073041573,-5.11455080968135,"Not significant"
"NTM",-0.0430573761371431,1.31034476833155,-2.11383298345576,0.0377864431733669,0.0609349234345116,-5.11636241296358,"Not significant"
"ATOH7",0.0597274175175492,1.8221309164919,2.11352815412745,0.0378133200256696,0.0609731450544071,-5.11697626495261,"Not significant"
"MRPL57",0.103091874981929,11.1449854430549,2.11342578244118,0.0378223498728003,0.0609825847697216,-5.11718239892612,"Not significant"
"LGALS7B",0.00171060502074949,0.110495072592144,2.11323179364173,0.0378394660740564,0.061005059778365,-5.11757298728543,"Not significant"
"GABRB3",-0.0708397927761423,2.17509247947748,-2.11281829151195,0.0378759730049279,0.061058790263065,-5.1184054501706,"Not significant"
"WARS",0.254642076274327,15.2715559506037,2.11128867193675,0.0380112844103285,0.0612717782700862,-5.12148362253165,"Not significant"
"HDAC10",0.117193791885809,10.3631115714552,2.11117596758688,0.0380212708900912,0.0612827316520415,-5.12171034782659,"Not significant"
"TENM2",0.00352011727473194,0.382062383114444,2.11048252694291,0.0380827651871554,0.0613766965916027,-5.12310509289109,"Not significant"
"PPCDC",0.148960217504308,12.7073043968197,2.10989281346477,0.0381351287968347,0.0614559313767722,-5.12429088664691,"Not significant"
"TMEM123",-0.17646247555569,15.2472633287505,-2.10974463683712,0.0381482959500744,0.0614719918712158,-5.12458879333947,"Not significant"
"SEMA3D",-0.0798739158987025,3.01399625424038,-2.10939758437148,0.0381791508775577,0.0615165492785484,-5.12528646381106,"Not significant"
"FOXL2NB",0.00550322620272358,0.221135716246804,2.10913042103318,0.0382029179460058,0.0615496797816217,-5.12582346570833,"Not significant"
"LY6K",0.0562667792873748,1.7272078034061,2.10888231880514,0.0382250008081078,0.0615800914864173,-5.12632210032776,"Not significant"
"SFXN1",0.300398968847693,12.5766212725624,2.10803907255118,0.0383001384608634,0.061695961652878,-5.12801646230938,"Not significant"
"CKMT1A",0.0116952621382494,0.646615139007998,2.10770445199345,0.0383299903667837,0.0617388697377409,-5.12868865912364,"Not significant"
"MED15",-0.101746933370432,14.6543904425031,-2.10693042135924,0.0383991198714011,0.0618450305200466,-5.13024319354201,"Not significant"
"YTHDF2",0.0500381543051578,13.2897581774225,2.1057267468598,0.0385068360087493,0.0620133153200278,-5.13265959928633,"Not significant"
"ASCL4",-0.0437693887697265,1.10055857611395,-2.10567576111763,0.038511404468574,0.062015471698954,-5.13276192727007,"Not significant"
"GLIPR1L2",-0.143860437732192,5.14836669337039,-2.10533493297073,0.0385419556547389,0.0620594645679985,-5.13344591004118,"Not significant"
"CAMK1G",0.0554327581798839,1.084765526589,2.10429710413086,0.0386351140359882,0.0622042504261827,-5.13552804497814,"Not significant"
"SLC22A11",0.0145156932915182,0.331479117671492,2.10422392768469,0.0386416899128896,0.0622096220151928,-5.13567482008853,"Not significant"
"MUC22",0.00950516991370909,0.550186462008325,2.10418312123917,0.0386453573358921,0.0622103107486911,-5.13575666645393,"Not significant"
"ADIRF",-0.0968158682241443,3.4296482569531,-2.1029907902702,0.0387526496648118,0.06237779811512,-5.13814752652027,"Not significant"
"MAMDC2",-0.074257737459642,2.59082451393902,-2.10287888083626,0.0387627331101714,0.0623863939989,-5.13837186520116,"Not significant"
"MAGEA9B",0.00225566364040862,0.220046014847823,2.10285941276423,0.0387644874860633,0.0623863939989,-5.13841089068804,"Not significant"
"PAX9",-0.109226019761925,2.98774692450412,-2.10211871805187,0.0388312867075481,0.0624886615809139,-5.13989544037801,"Not significant"
"SUFU",-0.11652581629583,12.0951888500488,-2.10186550455369,0.0388541455132551,0.06251523238787,-5.14040284093911,"Not significant"
"AKR1D1",0.00456551463895254,0.193213488986738,2.1018636924017,0.0388543091469681,0.06251523238787,-5.14040647201436,"Not significant"
"IGF1",0.197201624657612,4.50000834333268,2.10139260544146,0.0388968676142902,0.062578464208882,-5.14135031165249,"Not significant"
"VWA2",-0.0233560555144943,1.09154604224371,-2.10134192349258,0.0389014486770841,0.0625805913500919,-5.14145184353314,"Not significant"
"ADAMTSL1",0.00232670405430942,0.138434461113181,2.10121170285639,0.0389132212615462,0.0625942861354893,-5.14171270641699,"Not significant"
"HDAC8",0.0923459448000235,10.0957623253107,2.10097301513106,0.0389348078151876,0.0626237636715845,-5.14219081728553,"Not significant"
"KLK10",0.00421432328231532,0.329838654520125,2.10039553416246,0.03898707722027,0.0627014887622546,-5.14334735843075,"Not significant"
"IL25",0.0114614116684784,0.303219151030035,2.10036699568873,0.0389896618918961,0.0627014887622546,-5.14340450607945,"Not significant"
"CHURC1",0.2137127639878,13.3301760502303,2.09951008905287,0.0390673393440248,0.0628211453209938,-5.14512012014881,"Not significant"
"NR2F1",0.00625913185270016,0.431154500663797,2.09924118328206,0.0390917429068707,0.062855123422979,-5.14565836827164,"Not significant"
"UNC13C",0.0730869294211633,2.08013223267663,2.09863652729136,0.0391466644750224,0.0629352914073501,-5.14686843767088,"Not significant"
"HSPB9",0.130594870578069,4.16465570398579,2.09862010739934,0.0391481568432431,0.0629352914073501,-5.14690129369301,"Not significant"
"SLC7A14",0.00360562585973622,0.165715610213676,2.09840043470015,0.0391681271551485,0.0629621250427187,-5.1473408343093,"Not significant"
"POLR2J2",-0.203764703329232,9.24709463263689,-2.09830818564264,0.0391765160906366,0.0629703388707203,-5.14752540218517,"Not significant"
"FXYD3",0.0676477105188627,2.04390590450997,2.09812973450125,0.0391927484782622,0.0629911574345555,-5.14788241890346,"Not significant"
"INSRR",-0.0734265398394204,2.55105827073273,-2.09809053390012,0.0391963150486287,0.0629916175310752,-5.14796084162073,"Not significant"
"CDV3",0.0692051975200049,14.9552187097144,2.0980349204769,0.0392013753814297,0.0629944779455728,-5.14807209675104,"Not significant"
"IFNL1",-0.115856379091366,4.01648229763443,-2.09775999243863,0.0392263997280236,0.0630294162812516,-5.1486220540586,"Not significant"
"SGMS1",-0.130626611336014,11.6539510933899,-2.09769382404792,0.0392324245349655,0.0630338226526894,-5.14875440561891,"Not significant"
"SLC11A2",-0.103038914703984,11.7884705993878,-2.09721473667168,0.0392760706134199,0.0630986684505566,-5.14971257643522,"Not significant"
"POLR2A",-0.151828098323682,15.0444497460008,-2.09628925967041,0.039360502974011,0.0632290228049133,-5.15156297072906,"Not significant"
"KIAA1614",0.245257347276844,6.87985808537768,2.09578291176626,0.0394067641587722,0.0632980420025849,-5.15257505234615,"Not significant"
"DEFB121",0.00440090310115556,0.138561965778252,2.09506844075714,0.039472120036401,0.06335532606645,-5.15400275717439,"Not significant"
"FAM71E2",0.00440090310115556,0.138561965778252,2.09506844075714,0.039472120036401,0.06335532606645,-5.15400275717439,"Not significant"
"FTMT",0.00440090310115556,0.138561965778252,2.09506844075714,0.039472120036401,0.06335532606645,-5.15400275717439,"Not significant"
"GAGE2E",0.00440090310115556,0.138561965778252,2.09506844075714,0.039472120036401,0.06335532606645,-5.15400275717439,"Not significant"
"HMX3",0.00440090310115556,0.138561965778252,2.09506844075714,0.039472120036401,0.06335532606645,-5.15400275717439,"Not significant"
"KCNV1",0.00440090310115556,0.138561965778252,2.09506844075714,0.039472120036401,0.06335532606645,-5.15400275717439,"Not significant"
"LMNTD1",0.00440090310115556,0.138561965778252,2.09506844075714,0.039472120036401,0.06335532606645,-5.15400275717439,"Not significant"
"OR6F1",0.00440090310115556,0.138561965778252,2.09506844075714,0.039472120036401,0.06335532606645,-5.15400275717439,"Not significant"
"TLX3",0.00440090310115556,0.138561965778252,2.09506844075714,0.039472120036401,0.06335532606645,-5.15400275717439,"Not significant"
"GSX1",0.00439840400448195,0.138561998167091,2.09502295991257,0.0394762835482905,0.0633567131615397,-5.15409362542382,"Not significant"
"HSPE1-MOB4",0.00201100251128536,0.111081618178123,2.09483361251207,0.039493621308525,0.0633792420180182,-5.15447191232164,"Not significant"
"CSMD3",0.00652742972296473,0.248209894229053,2.09436457684361,0.0395365973560215,0.0634429079157417,-5.15540884202581,"Not significant"
"TAAR9",0.00162731066517642,0.056092809497836,2.09420684592143,0.0395510587633627,0.0634608106143761,-5.15572387794627,"Not significant"
"UNC5D",0.00355779350059039,0.111049493446704,2.09302570859084,0.0396594957675933,0.0636294842697881,-5.15808229114486,"Not significant"
"PQLC2L",0.00172560609214231,0.0833895906044556,2.09258165869894,0.0397003292721376,0.0636896761080083,-5.15896863250504,"Not significant"
"DOCK11",0.126549554695272,14.5678258188033,2.09209523378713,0.039745101205576,0.0637561756286589,-5.15993936372474,"Not significant"
"TMEM175",0.076454209638082,12.7688266738441,2.09110124281206,0.0398367268346665,0.0638978170235633,-5.16192239086488,"Not significant"
"WDFY2",0.0976110572218973,13.5734940076516,2.09101165985443,0.0398449935205209,0.0639057387934989,-5.16210106896377,"Not significant"
"SKA2",0.127820623222229,10.4431560056159,2.09036406235857,0.0399047977605675,0.0639963112908116,-5.16339253454774,"Not significant"
"MAGOHB",-0.131498748691531,9.45417189258403,-2.08918492823326,0.04001388769749,0.064165902751975,-5.16574309648096,"Not significant"
"SLC6A16",-0.136876798007981,10.1499189501292,-2.08880199318044,0.0400493711421373,0.0642174410523098,-5.16650620951024,"Not significant"
"POU1F1",-0.0339651481436915,1.4486669476181,-2.08841518516041,0.0400852410902339,0.0642695904363164,-5.16727691395871,"Not significant"
"SMC3",-0.0865362074507634,12.889978479554,-2.08805213293016,0.0401189333636544,0.0643182398883165,-5.16800016985231,"Not significant"
"VGF",0.0910963998780506,3.62371076578012,2.08644468129664,0.0402684038685196,0.0645524801308275,-5.17120111340026,"Not significant"
"ITPRID1",0.00654652449597804,0.24869219746574,2.08578352609914,0.0403300216714518,0.0646458602802077,-5.17251704395199,"Not significant"
"TAS2R30",-0.0481617322677185,1.72227303292486,-2.08501611667493,0.0404016442834019,0.0647552604268564,-5.17404399116688,"Not significant"
"STAP2",-0.209940141968445,6.53785771552768,-2.08495309025479,0.0404075314467813,0.0647592911344134,-5.17416937524647,"Not significant"
"RUNX1T1",0.043029590640398,1.45788153238216,2.0847987782255,0.0404219485350746,0.0647769905465274,-5.17447634765843,"Not significant"
"EPOR",0.138585522414732,11.3304188131284,2.0847560419607,0.0404259420917523,0.0647779844782977,-5.17456135918551,"Not significant"
"KIR2DS4",-0.481182921055606,8.25472413213696,-2.08469690172923,0.040431469105216,0.064781435229659,-5.17467899912976,"Not significant"
"ZNF484",-0.185833606546574,9.69604853039455,-2.08412672861455,0.0404847887613382,0.0648614549127296,-5.17581301738405,"Not significant"
"LYAR",-0.122071068098031,11.8500932116523,-2.08350165115153,0.0405433126282478,0.0649497983148613,-5.17705591699352,"Not significant"
"CSNK2A1",-0.0802868805246672,13.3096604439475,-2.08340000651976,0.0405528361773483,0.0649596357285302,-5.17725799501893,"Not significant"
"EBNA1BP2",0.10989906844125,11.3841500143929,2.08318466397883,0.0405730189903433,0.0649865446385489,-5.1776860849359,"Not significant"
"ZNF490",-0.146225125336652,8.52188031838947,-2.08282653924913,0.0406066031803118,0.0650349124997104,-5.17839793108912,"Not significant"
"ZNF449",-0.130517767633471,9.6580292005383,-2.08241582485637,0.0406451486968077,0.0650912176152779,-5.17921417552561,"Not significant"
"MUSTN1",0.133232006052236,5.45715580993481,2.08228102411647,0.0406578066278031,0.0651051008828423,-5.17948204414132,"Not significant"
"ALLC",0.00168885119899348,0.0833954797791568,2.08225129588389,0.0406605985985486,0.0651051008828423,-5.17954111636753,"Not significant"
"REX1BD",-0.0941135873823634,12.5933301463703,-2.08158952936152,0.0407227922907161,0.065199247987212,-5.18085590121121,"Not significant"
"C3ORF14",0.215389441137727,7.50494141817675,2.08118679981502,0.040760681572585,0.0652544700490495,-5.18165585389538,"Not significant"
"EIF5",0.0941399224701454,14.5826633182055,2.07975522475323,0.0408956126064148,0.065462197664515,-5.18449831223641,"Not significant"
"RIIAD1",0.0103354973500166,0.385563473624968,2.07973782595546,0.0408972548758624,0.065462197664515,-5.18453284761531,"Not significant"
"PRKAA2",0.0021612517049283,0.138579869326822,2.07955117493928,0.0409148764172463,0.0654849451442224,-5.18490332041507,"Not significant"
"ACP6",0.133431885626742,10.9800790081124,2.07881705910574,0.0409842472374911,0.0655905075174217,-5.18636013652587,"Not significant"
"HCAR3",0.340138527200936,14.1264849305993,2.07868856697424,0.0409963996405107,0.0656034339467184,-5.18661507551228,"Not significant"
"KDM2A",-0.093850083257806,15.3590824855253,-2.07865941750196,0.0409991569439445,0.0656034339467184,-5.18667290851192,"Not significant"
"C6ORF89",0.0816550784435557,14.2072134340561,2.078602958556,0.0410044979575666,0.0656065134376896,-5.18678492186672,"Not significant"
"TSPAN7",0.249266190253012,5.69939947714387,2.07800760962721,0.0410608545364979,0.0656912096696134,-5.18796591623475,"Not significant"
"AVPR1A",-0.200705986541533,5.80428787749542,-2.07773275198031,0.0410868955223718,0.0657273954278663,-5.18851104977049,"Not significant"
"PLPP7",-0.161244313450413,6.94397673023346,-2.07661798021448,0.0411926592669355,0.0658910983675938,-5.19072135048732,"Not significant"
"PUF60",-0.0965374586757744,13.5678649196891,-2.07600632438534,0.0412507898368617,0.0659785871428665,-5.19193365396657,"Not significant"
"PTH2R",0.326912973021722,5.66940154432598,2.07594701390841,0.0412564303545438,0.0659821131088785,-5.19205119052999,"Not significant"
"SELENBP1",0.471393994162974,13.1103486708026,2.07574593923971,0.0412755578225762,0.0660072066011768,-5.19244964124772,"Not significant"
"PALM3",0.0628918865727479,1.55078155880172,2.07548777616166,0.0413001271224825,0.0660405030517762,-5.19296116815557,"Not significant"
"ULK1",0.153638235089372,14.7531306882517,2.07545489972906,0.0413032568688138,0.0660405030517762,-5.1930263057702,"Not significant"
"SOAT1",0.11202715876185,13.4893715513269,2.07440549731111,0.0414032647745435,0.0661948958009789,-5.19510498795341,"Not significant"
"ATP1B4",0.00182218951448515,0.0835777384538491,2.07423376172804,0.0414196510459062,0.0662155810052062,-5.19544507663614,"Not significant"
"IGF2BP2",0.298529046218302,11.4994085407541,2.07390002639144,0.0414515106533089,0.0662609971760169,-5.19610590218311,"Not significant"
"ZNF705E",-0.0675355471258433,3.1865527358559,-2.07369643115548,0.0414709569962439,0.0662865646078635,-5.19650899215707,"Not significant"
"MED29",-0.0692138552745069,13.0901334176359,-2.07360041013567,0.0414801311507935,0.066295710236262,-5.19669908802546,"Not significant"
"MAST1",-0.152937129591317,5.88508692699576,-2.07353173509175,0.0414866936583403,0.0663006806192668,-5.19683504137302,"Not significant"
"DDX52",0.0660987577874683,11.9088476002245,2.07328881661995,0.0415099138598275,0.0663322689398575,-5.19731590547282,"Not significant"
"HGFAC",-0.0670220614472374,1.70581668870793,-2.0730561483092,0.0415321647842369,0.0663581018358884,-5.19777643190487,"Not significant"
"PIF1",0.253357290848423,8.13571813565835,2.07304055346589,0.0415336565445068,0.0663581018358884,-5.19780729753261,"Not significant"
"KAZN",0.326955402028929,10.8334440424454,2.07301138755432,0.0415364466003947,0.0663581018358884,-5.19786502273511,"Not significant"
"NCAM2",-0.0488240103433419,2.03106406364887,-2.07253304702489,0.0415822284849918,0.0664257161298808,-5.19881165129596,"Not significant"
"FAM171A2",-0.140743226368383,5.62761850324044,-2.07070668353358,0.0417574303299455,0.0667000444706325,-5.2024242015683,"Not significant"
"MZB1",0.408364454022548,11.1417724400621,2.07005550690047,0.041820051179035,0.0667945140805963,-5.20371154201253,"Not significant"
"DYRK1A",-0.100315660140354,13.7954342800368,-2.06880904448328,0.0419401441751023,0.0669807542077919,-5.20617472070311,"Not significant"
"CPVL",-0.219062410996134,14.2430963528549,-2.06849811314084,0.0419701478345762,0.0670230976189078,-5.20678895657798,"Not significant"
"SLC6A7",0.00242431454258741,0.193449312235803,2.06750408884834,0.0420661915830823,0.0671708861608123,-5.20875206930889,"Not significant"
"ANGPTL4",0.0717730448672661,2.95383609722988,2.06704892119528,0.042110233655587,0.0672348765444145,-5.20965070489277,"Not significant"
"ULBP2",-0.125255951945249,4.18461839709164,-2.06701757166267,0.0421132685036826,0.0672348765444145,-5.20971259163384,"Not significant"
"C11ORF97",0.0035698996276127,0.138572935121947,2.06677171324386,0.04213707581541,0.0672672929489831,-5.21019790873863,"Not significant"
"MMP17",-0.203676522267013,10.7767845469195,-2.06665321809322,0.0421485542523342,0.0672800238825913,-5.21043179616553,"Not significant"
"CDH7",0.00699721771930752,0.548819247129148,2.06661084514646,0.0421526595070872,0.0672809841671179,-5.21051542958584,"Not significant"
"ATXN10",-0.0937201767770274,12.2378893848324,-2.06622069341859,0.0421904751271023,0.0673357458332567,-5.21128541784232,"Not significant"
"POLDIP3",0.0698927639773585,14.3388582528189,2.06560215852149,0.042250486859603,0.0674259203162101,-5.21250586790836,"Not significant"
"NHLH2",0.0128132210957912,0.357997624684811,2.06448405258613,0.0423591550375956,0.0675937223023889,-5.2147112078804,"Not significant"
"ACTRT3",0.0877939059577802,3.54219233282191,2.06441708851961,0.0423656708873162,0.0675985025383575,-5.21484325319483,"Not significant"
"AP4B1",0.0819209686252576,12.5323211483902,2.06386763606448,0.0424191672847438,0.0676782377342087,-5.21592656461617,"Not significant"
"C8ORF86",0.00351483895263824,0.138573679607221,2.06363945748399,0.0424414005750494,0.0677080846758057,-5.21637637029005,"Not significant"
"PAPSS2",0.162648785671366,9.54167935516149,2.06344035516299,0.0424608089394153,0.0677334203408865,-5.21676882195719,"Not significant"
"SSTR2",0.0438074802297435,1.46923073480824,2.06326615623917,0.0424777960143962,0.067751100264558,-5.21711215863288,"Not significant"
"GLP2R",0.00638688038320669,0.303093008680189,2.06325434037443,0.0424789484552038,0.067751100264558,-5.21713544612583,"Not significant"
"KIF4B",0.0108427888122679,0.58759338637487,2.06304660364378,0.0424992141179843,0.0677777932653146,-5.21754484802853,"Not significant"
"ARSF",0.0253120357285883,0.498062280159037,2.06287042649784,0.0425164075330165,0.0677995826155552,-5.2178920242739,"Not significant"
"SAFB",0.0948325973879233,14.7197103876066,2.06242195291235,0.0425602018728944,0.0678637844860244,-5.21877567065277,"Not significant"
"TAS1R3",0.212751574102917,8.21706350686166,2.06174719821499,0.0426261663033589,0.0679633237731154,-5.22010484451601,"Not significant"
"TACO1",0.107422806232265,11.0218456153672,2.0607696180396,0.042721891503753,0.0681102932790841,-5.22202985288814,"Not significant"
"KMO",-0.18114796689324,10.0077693815856,-2.06035697098387,0.042762353728411,0.0681691415114292,-5.22284217444698,"Not significant"
"GMCL1",-0.12627882070677,12.6538128430857,-2.05990566059726,0.0428066449181234,0.0682340833703597,-5.22373044060127,"Not significant"
"NOD2",0.200393908599218,13.5957067379546,2.05985475011625,0.0428116437075603,0.0682363872938479,-5.22383063135269,"Not significant"
"JPH4",0.202787912169695,7.48472536599127,2.0593362271233,0.0428625850216604,0.0683119113761263,-5.22485094748622,"Not significant"
"ID2",-0.115791562559326,13.3987190160058,-2.05926641093631,0.0428694479709236,0.0683171792021283,-5.22498830972813,"Not significant"
"ANKS4B",0.00768448437383145,0.490620266219626,2.05853999207482,0.0429409113496426,0.0684253854988952,-5.22641728015626,"Not significant"
"CCER2",-0.148758590137653,5.58628964786094,-2.05806129632912,0.0429880604167898,0.0684895193959141,-5.22735869702665,"Not significant"
"SPRR2B",0.0124521675730044,0.492901137748131,2.05805894305237,0.0429882923126049,0.0684895193959141,-5.22736332456482,"Not significant"
"NALCN",0.00262886034355921,0.111064521530401,2.05740006014585,0.0430532621565053,0.0685799392270452,-5.22865878102156,"Not significant"
"ABCA12",0.00506819454037733,0.24787594821582,2.05739082013232,0.0430541738791268,0.0685799392270452,-5.22867694554885,"Not significant"
"HIST1H1B",0.0838564328381344,2.79200509462264,2.0573747520239,0.0430557593772461,0.0685799392270452,-5.22870853294717,"Not significant"
"SYTL5",-0.0849617377963447,1.90499307590883,-2.05693825230136,0.0430988496304908,0.0686428804391071,-5.22956653896662,"Not significant"
"KBTBD3",0.167790090848486,8.38319565451643,2.05652213071451,0.0431399627962465,0.0687026625954819,-5.23038433701855,"Not significant"
"GTF3C3",-0.117390494719577,11.3958573361809,-2.05641625764656,0.0431504285366373,0.0687136312454637,-5.23059238428183,"Not significant"
"HELQ",-0.0894735378618581,10.9228897275742,-2.05579182840197,0.0432121989880826,0.0688062899807753,-5.23181923220888,"Not significant"
"RD3",-0.0555718401247272,1.56771339532219,-2.05561331739472,0.0432298718409721,0.0688287230712368,-5.23216990059014,"Not significant"
"ABCB6",0.189976187346815,6.79447356961258,2.05535838639393,0.0432551211828736,0.0688632143985012,-5.2326706417419,"Not significant"
"POU4F1",-0.149100269964648,4.12430353145318,-2.05513505686432,0.0432772510342655,0.0688927341134876,-5.23310926490884,"Not significant"
"CCL18",-0.0209913809126585,1.16145718869489,-2.05357412959509,0.0434321967282901,0.0691336599613192,-5.2361737628034,"Not significant"
"RHOT2",-0.0474036362268351,14.2208070799778,-2.05332347096223,0.0434571228752086,0.0691676030312996,-5.23666567535056,"Not significant"
"ASNSD1",0.150073099386953,11.9526861560255,2.05302345615933,0.0434869733278866,0.0692093774917459,-5.23725437772713,"Not significant"
"FZD9",0.216770907982789,4.95885109568578,2.05287724261642,0.0435015274780661,0.0692268030298586,-5.23754125652929,"Not significant"
"PADI6",-0.215070683435573,5.82369685476954,-2.0527476403421,0.0435144316438254,0.0692416001703993,-5.23779552784186,"Not significant"
"JCHAIN",0.473007039973021,13.3142841444553,2.05259154084343,0.043529978447071,0.0692605995624413,-5.23810176592379,"Not significant"
"PPIL3",-0.12521616923314,10.4329200526116,-2.05251506982737,0.0435375963597577,0.0692669811844596,-5.2382517801767,"Not significant"
"RXYLT1",-0.0882463395946692,9.77919678098,-2.05189765330362,0.0435991444161488,0.0693591558465169,-5.23946279145848,"Not significant"
"SBDS",-0.0781776332089717,11.306332882957,-2.05166615010781,0.0436222414545066,0.0693901509816841,-5.23991678168978,"Not significant"
"RNF170",0.0948711377174512,11.2846324033994,2.05153169469863,0.043635660886815,0.0694057480335881,-5.24018043493429,"Not significant"
"SUN3",-0.0804394036674005,3.24634041143042,-2.05125589674122,0.0436631982537252,0.0694437962619086,-5.2407211979847,"Not significant"
"KRT39",0.00184944839932244,0.110848541068166,2.05059668220881,0.0437290789343274,0.069542815964877,-5.24201347051342,"Not significant"
"HPSE2",-0.0841067612517175,3.12207668840619,-2.05050017269011,0.0437387310964021,0.0695524058665295,-5.24220262900459,"Not significant"
"MIOS",0.0919615169410079,11.4638267400207,2.04975369116505,0.0438134506003632,0.069665454324648,-5.24366546222138,"Not significant"
"RAB3C",0.145656568025244,4.80425952658978,2.04971314347602,0.043817512390088,0.0696661442645189,-5.24374490733769,"Not significant"
"IFI44",0.486883963769935,11.8798844233615,2.0487542120337,0.0439136661160347,0.0698132403697503,-5.24562333219548,"Not significant"
"IRX5",0.0121449217087077,0.411727805419882,2.04847569468925,0.0439416275549862,0.0698519100942384,-5.24616876476589,"Not significant"
"CFAP299",0.0373257533068714,1.0617094618406,2.04834532131714,0.0439547215102715,0.069866941243419,-5.24642405776415,"Not significant"
"JMJD4",-0.126433341520665,10.9171387010144,-2.04743778580314,0.0440459622869466,0.0700061756163082,-5.24820076176235,"Not significant"
"D2HGDH",-0.160293670440136,12.2106491070873,-2.04587696271065,0.0442032638637535,0.0702503745738359,-5.25125477297825,"Not significant"
"MIB2",-0.111558779245929,12.9562864194431,-2.04538337146057,0.0442531090824247,0.0703128734211609,-5.25222013251787,"Not significant"
"GSTT4",0.00150690915884939,0.0557498811911755,2.04537876645089,0.0442535743460996,0.0703128734211609,-5.25222913795517,"Not significant"
"OR8B12",0.00150690915884939,0.0557498811911755,2.04537876645089,0.0442535743460996,0.0703128734211609,-5.25222913795517,"Not significant"
"MBD3",-0.094155363181417,12.9109167625469,-2.04528197488312,0.0442633545831991,0.0703225943626352,-5.25241841682778,"Not significant"
"PPP3CA",0.141631888244553,13.7714990675914,2.04512626316883,0.044279092268883,0.0703417777001457,-5.25272289901082,"Not significant"
"VAX1",0.00568988394535797,0.24824069363272,2.04414489225564,0.0443783896593172,0.0704936898525824,-5.25464141578435,"Not significant"
"CASTOR1",-0.142289961091929,6.88486114413021,-2.04369683889817,0.0444237884093923,0.070559967644794,-5.25551705683305,"Not significant"
"BTNL8",0.259749993351575,12.3738738819658,2.04365565085889,0.0444279637686602,0.0705607632329486,-5.25559754293952,"Not significant"
"DAW1",0.0383180330873454,1.24850539088473,2.04324005123847,0.0444701132863759,0.0706218644920837,-5.25640959046974,"Not significant"
"ENTPD3",-0.0565260159870768,2.37966261725087,-2.04313415234946,0.0444808588982742,0.0706283796340504,-5.25661648454323,"Not significant"
"MFSD14A",-0.148871947372986,9.44704511098108,-2.04312712741323,0.0444815718009793,0.0706283796340504,-5.25663020878241,"Not significant"
"CDH8",0.0735024249541507,1.05824969549217,2.04308505246555,0.044485841845356,0.0706293196326061,-5.25671240745426,"Not significant"
"ZNF423",-0.0298683974056552,1.03782161797741,-2.04260859149291,0.0445342208736813,0.0707002846757029,-5.25764312769572,"Not significant"
"OR52N5",0.00163462117101663,0.083144591354055,2.04251735020692,0.0445434905188898,0.070708498378874,-5.25782133649466,"Not significant"
"ITGB3",0.334832634569582,10.8143630401445,2.04248518222398,0.0445467590161755,0.070708498378874,-5.25788416400028,"Not significant"
"TMPRSS11F",0.00293329930831988,0.111065558992014,2.04231072010156,0.0445644892104539,0.070730794801913,-5.25822489170858,"Not significant"
"LOR",0.0971228820484643,2.16242613815046,2.04167274065937,0.0446293773286852,0.0708279283341109,-5.2594706551035,"Not significant"
"INSR",0.14207242440194,10.5042023395101,2.04163424663633,0.0446332951076701,0.0708282923686132,-5.25954581007365,"Not significant"
"PLD5",-0.0935126855049328,2.30811830294455,-2.04049318625772,0.0447495624319787,0.071006928390455,-5.26177301700916,"Not significant"
"FMO1",-0.0651845820315076,2.37939065969287,-2.03805737656373,0.0449986288575619,0.0713962381187937,-5.26652367793096,"Not significant"
"PCDHGA11",-0.0697450427072512,2.84507102590073,-2.03801496914179,0.0450029756365785,0.0713972357195321,-5.26660634183338,"Not significant"
"NUBP2",-0.0710021890060187,12.7307928543604,-2.03768213167777,0.0450371041578344,0.0714454779961085,-5.26725508140226,"Not significant"
"XIRP2",0.122542586124114,3.89801348666159,2.03570834155124,0.0452399504302362,0.0717613388494818,-5.27110027933412,"Not significant"
"FERMT2",0.431651108893274,5.17649353814266,2.0355029870984,0.0452610997260907,0.0717889566399702,-5.27150014438765,"Not significant"
"NEXN",0.211744338187965,8.78751124373633,2.03402569789493,0.0454134952079058,0.0720247231976722,-5.27437564742868,"Not significant"
"EPS8L1",0.197001972594971,8.35455998221985,2.03353132777919,0.0454645922492228,0.0720998071650694,-5.27533750716235,"Not significant"
