"SYMBOL","LPS_logFC","LPS_adjP","Sepsis_logFC","Sepsis_adjP","direction_pair","candidate_score"
"SEZ6",1.91620006799154,0.0041155744952269,0.520479559298143,4.51477855986204e-09,"Up in both",3.50977293517543
"SLC26A6",1.18615150168801,0.000656628629893454,0.69485732609785,8.78227471617628e-14,"Up in both",3.50491614451878
"ST3GAL5",-1.39747330962704,0.00617345611738526,-0.674178017553236,8.53394293452541e-13,"Down in both",3.4994835171938
"KCND1",1.56969933327285,0.0326790948007214,0.651804703307106,5.92609186984546e-12,"Up in both",3.49280019676841
"ZNF420",-1.1878555355816,0.0285043964953691,-0.677408567670891,1.8881730851922e-15,"Down in both",3.49216873793896
"POLR1E",-1.39289887975247,0.00239334638949997,-0.632940861061134,9.62632132486908e-13,"Down in both",3.48959314951919
"CREM",1.41556667160512,0.00193762897407066,0.541355532003994,2.45736622861399e-13,"Up in both",3.48914815305755
"UBE3D",-1.85572077931391,0.00703284270687833,-0.537202256052328,1.59164030218739e-09,"Down in both",3.48802545219024
"PREPL",-1.36696092699532,0.000634691739572157,-0.572658053347877,5.19612709324176e-13,"Down in both",3.48779471923283
"CCND1",-1.88645657521471,0.00531504030012818,-0.539226835558265,5.05429608755414e-09,"Down in both",3.48276668660234
"ZNF121",-1.45871545303586,0.00153235154114935,-0.571813100539703,2.14689607532198e-12,"Down in both",3.47881161042133
"FAM72A",1.77670171453498,0.0220854828507396,0.535403134339394,1.09217805955996e-10,"Up in both",3.47386481422728
"SAMD14",2.35355191193512,0.014620854533884,0.62126695801326,0.000715773267546131,"Up in both",3.47284404687674
"TRERF1",-2.0081385711514,0.0020428088669246,-0.506954953355403,1.37692541000297e-07,"Down in both",3.47017970962535
"SPON2",-1.1052224885824,0.00104719560634571,-1.12796591032356,4.21950540330347e-10,"Down in both",3.46865946302971
"ADCK1",-1.63100702329068,0.00325524237438263,-0.566324998445212,6.25273923271178e-11,"Down in both",3.46646665701172
"ABCC2",2.03841538834432,0.00934442634162687,0.517068883588441,8.88452806880217e-08,"Up in both",3.46356557105593
"LSR",-1.07581565110872,0.0403343201822184,-0.937640627999448,8.69096301288776e-14,"Down in both",3.45898201479382
"TANK",1.79299494392727,0.00254818371661534,0.52005629068525,1.81054706553204e-09,"Up in both",3.44664717910959
"TCTN2",-1.08825572473236,0.00343864442461099,-0.864496754738567,3.46039718682835e-13,"Down in both",3.44520115748042
"ZBTB21",-1.42131318033155,0.0084577783455277,-0.582816465064935,5.49902581527076e-13,"Down in both",3.43737543961465
"HSPA1B",1.63271472886109,0.00193762897407066,0.679059902676884,2.88081338354138e-09,"Up in both",3.4370960569377
"CARNMT1",-1.63044543624041,0.0035436162909056,-0.618717514738535,4.20426164468712e-10,"Down in both",3.43184930844741
"GVQW3",-1.72030651883588,0.00705909316905002,-0.686236658201252,7.95288998844067e-09,"Down in both",3.43161578814855
"TUBGCP4",-1.09192638670018,0.0105534905047969,-0.761067155570871,1.6670502718101e-14,"Down in both",3.42845906023038
"LARGE1",-1.46244969981595,0.0076160632544907,-0.910582666764135,4.49028015275784e-09,"Down in both",3.41963196855323
"ECE1",1.22478708630611,0.0108829642423367,0.68706499172524,7.89017768486615e-14,"Up in both",3.41846867945559
"ARL6IP5",1.18129493626774,0.00413205971129588,0.55964439049741,4.63863447486432e-15,"Up in both",3.41268365274918
"RSAD1",-1.0143175686753,0.00121071430526248,-0.617506227189245,1.3944174629167e-15,"Down in both",3.40908034717715
"UBAP2",-1.08978196448492,0.00287937530927582,-0.638463272692951,5.49885483291035e-15,"Down in both",3.40828818408637
"FBXO31",-1.04959620269561,0.0200374030617626,-0.737923900070825,3.09603912905194e-15,"Down in both",3.4082553152512
"ZNF285",-1.61523120439799,0.0121306111071545,-0.66362042126762,4.4380782820735e-10,"Down in both",3.40574386182975
"ACVR1B",1.27677048813002,0.0036725489831295,0.78473122468192,1.07055372026116e-11,"Up in both",3.4020441066132
"MME",-1.97399273699145,0.00230410468978438,-0.713758143052642,3.41025465754541e-05,"Down in both",3.39822197818126
"DENND2D",-1.42180890415876,0.00363583312852312,-0.558071032393298,1.94765316520838e-12,"Down in both",3.39486838020468
"ATIC",-1.6079914804258,0.00375211753477909,-0.580816060850176,2.36261212061953e-10,"Down in both",3.39404065509591
"PRPF8",-1.01532992665897,0.0164602289714318,-0.669842850791526,5.96396582740207e-16,"Down in both",3.38597567559478
"P4HA1",1.48416971150007,0.00610948941229972,0.701290874302515,1.94389112075293e-10,"Up in both",3.37799290055008
"MSH2",-1.6303779831827,0.00046817681573431,-0.534600049044184,1.602087317074e-09,"Down in both",3.37746842364362
"TWNK",-1.20853832382012,0.0119442789249671,-0.5820780090151,1.21137291263698e-14,"Down in both",3.37457255335638
"SPIN4",-1.30085954347419,0.0197660682415898,-0.734655526312662,2.25315260825032e-12,"Down in both",3.37064397995381
"GIMAP2",1.85273021919286,0.000785353677492203,0.528644189816229,1.66796286260287e-07,"Up in both",3.36964924315984
"ZNF382",-1.2149264058979,0.0107240312079054,-0.715331687602929,3.87594987301485e-13,"Down in both",3.36838447140991
"UBALD2",1.37576539245357,0.0026347322273449,0.557044832870515,1.7440138602315e-12,"Up in both",3.36658158375057
"CD200R1",-1.58676912427231,0.029148847347882,-0.783176438275391,4.22720708165878e-09,"Down in both",3.36087807161459
"ZDHHC14",-1.10427388576088,0.010593164960385,-0.751620390763726,8.92665551133619e-14,"Down in both",3.35832282546946
"CBX5",-1.36188371059157,0.00325524237438263,-0.578062587094442,2.06340663927384e-12,"Down in both",3.3572294823042
"ST6GALNAC6",-1.33364310824574,0.000644947519787704,-0.644527130257095,3.58003277383556e-11,"Down in both",3.34182910055955
"ARHGAP10",-1.26509315566858,0.00559599330031383,-0.704751800205264,3.73600602909293e-12,"Down in both",3.33781648044538
"BPGM",1.47743070445371,0.00996229286799828,0.958890972867813,9.96021963437016e-08,"Up in both",3.33665885531688
"ERFE",1.00491249755863,0.0275689661421214,1.49857678174995,1.82137163100708e-07,"Up in both",3.33340737451722
"CEP70",-1.72740476179212,0.00137003480292769,-0.591277127773537,5.73597671475836e-08,"Down in both",3.32914799163568
"UBA3",1.11012386447747,0.00209037223141591,0.681890305860938,2.12266135018169e-13,"Up in both",3.32730373635473
"LRP10",1.43541591795378,0.000347741941380774,0.532410157099453,7.96346982368708e-11,"Up in both",3.32359013374417
"STXBP4",-1.03773135401035,0.032505923656585,-0.827726857530803,8.6308014292822e-14,"Down in both",3.32065684795551
"ERO1A",1.10628770783386,0.00160130998979031,0.640186356383056,1.47517353454175e-13,"Up in both",3.30914221168731
"FAM43A",-1.29900882192272,0.0263441782989464,-0.566735537143098,1.54804303504676e-13,"Down in both",3.30469759038667
"DDX59",1.17539739182687,0.00112196528642752,0.566875069764873,2.19534434676881e-13,"Up in both",3.30312425454507
"SLC7A8",-2.03951710160544,0.0263870925892851,-0.70059881678144,9.83973598490276e-05,"Down in both",3.29867841971039
"C9ORF72",1.32221199931766,0.000788909258344655,0.678235888403383,1.59496482906553e-10,"Up in both",3.29047007136304
"EEFSEC",-1.46835130865483,0.00161554057945423,-0.540921559881568,1.20514667597431e-10,"Down in both",3.2803370906948
"ZNF491",-1.89353517118094,0.0263472663716205,-0.507209705225709,6.31280019225676e-08,"Down in both",3.27864911582725
"MAP4K3",-1.72062838505717,0.00137477336936091,-0.542222463517904,5.28060298555125e-08,"Down in both",3.27675938579748
"IFNLR1",-1.42960119577312,0.00315136115266423,-0.81034237330845,1.40594724903603e-08,"Down in both",3.27529684874067
"GPSM1",-1.34989447401346,0.00834527119371862,-0.71753324576265,1.03647746329676e-10,"Down in both",3.27372768799547
"SLC12A2",-1.55943885993795,0.00219313690746927,-0.569557830423232,2.09875157726126e-09,"Down in both",3.26269401245485
"ZC3H8",-1.03487455976563,0.00833001229155648,-0.616875235998694,9.66366360854356e-15,"Down in both",3.26117105116224
"ACOT11",-1.98546081907477,0.00149396989980041,-0.515873480509965,1.7085617213086e-05,"Down in both",3.26063704761727
"CDC26",1.15346774845015,0.00130902309244487,0.586472047518065,5.31709044440209e-13,"Up in both",3.25567766039025
"RAPH1",-1.5936031886603,0.00388921991196395,-0.644482240193593,1.79951911621628e-08,"Down in both",3.25358353234541
"ICA1L",-1.19569843313813,0.0458200208423061,-0.705712254316082,7.23952223694401e-13,"Down in both",3.24933416857085
"CAVIN2",-2.1166218461649,0.0300456601175229,-0.540236023406821,4.22610689841039e-05,"Down in both",3.24648564673705
"DUSP14",-1.28144080211876,0.00181169398471925,-0.676721504884505,7.88186532225031e-11,"Down in both",3.24269092178837
"TMEM169",1.61729166254156,0.0223581996502848,0.701674121562529,2.66271368841247e-08,"Up in both",3.24148965402237
"LGMN",-1.43838619001392,0.00220132641409443,-0.582076423068675,3.27126934148162e-10,"Down in both",3.23472253825978
"FOXC1",1.4739764681106,0.0219347755012987,0.943340105979985,3.34213493236476e-07,"Up in both",3.23080085673443
"ZDHHC8",-1.09519624343109,0.00162186973766441,-0.547820383607089,1.21570092116522e-13,"Down in both",3.21353235541947
"TMEM45A",1.64075976695997,0.00852960766240184,0.764591619198653,9.79406874028168e-07,"Up in both",3.21316216584497
"ZNF502",-1.60291290633853,0.00939001390735336,-0.64825352862932,2.61384524980408e-08,"Down in both",3.21217182421692
"KCNC3",-1.55991738278483,0.00138488212433573,-0.617450626040771,3.58655040668468e-08,"Down in both",3.20775903397562
"JAG1",1.30209687150367,0.00193762897407066,0.596881191367553,4.4087454645309e-11,"Up in both",3.20581949828033
"RALGDS",-1.03213661069049,0.00192556890500575,-0.70237945563879,1.01318744476295e-12,"Down in both",3.20549117997086
"SYNGR1",-1.78981261874501,0.000561173203823322,-0.50936342784334,1.56180193190908e-06,"Down in both",3.20490375850101
"SPRED1",-1.56326346263414,0.0231352649259615,-0.686489529213531,1.24758587583723e-08,"Down in both",3.20371849920498
"GPR137",1.00612357915435,0.00381055465535229,0.533618215185345,6.06192868089526e-15,"Up in both",3.2033818925689
"MAP7",-1.65343927309737,0.000600892544734758,-0.634226395380263,1.18040399015558e-06,"Down in both",3.20258292001258
"ZNF69",-1.24010398049896,0.0199153230500575,-0.654036811134953,4.62848802063365e-12,"Down in both",3.19767814167334
"ZNF135",-1.25597358522145,0.0371227976438398,-0.706766877995654,1.44944090603537e-11,"Down in both",3.18965634203537
"BEST1",1.06206458672921,0.00157241766681975,0.793435502843783,3.20750461043936e-11,"Up in both",3.18522656917621
"RYR1",-1.57154976522466,0.000586919315953041,-0.652222531889617,4.17630585105158e-07,"Down in both",3.18483522717965
"BAG3",-1.1783041007733,0.000586919315953041,-0.649213320236635,5.53264783903917e-11,"Down in both",3.17636627797669
"ADCY4",1.48485178373572,0.0180069305926058,0.520284856522517,1.13586328465768e-10,"Up in both",3.17406006502375
"NOXRED1",1.31423360925027,0.0349593765978303,0.601283189073462,8.3880393688806e-12,"Up in both",3.16879438434872
"AHI1",-1.67969226779363,0.0017224837446429,-0.57093669347544,4.80514266417156e-07,"Down in both",3.15884281942461
"IFNAR1",1.33846338663658,0.0159305074059862,0.554768027837034,1.58118651970894e-11,"Up in both",3.1531101432768
"PCYOX1L",-1.12436926305171,0.00687113935618935,-0.502643248484426,9.25058751874122e-14,"Down in both",3.14669270423282
"SLC7A5",1.71521249429588,0.00138488212433573,0.521693614335685,6.58796235134392e-07,"Up in both",3.1408897168149
"FTH1",1.08608478567167,0.0035665126468324,0.798171985339794,7.94423292371065e-11,"Up in both",3.13902719726269
"PLAUR",1.43530027013877,0.00124085671723085,0.587519802380571,6.44127998733155e-09,"Up in both",3.13255069118202
"CES1",1.61445270616373,0.0202688647720314,0.823124681862284,6.38402581108704e-06,"Up in both",3.12638498208217
"ABHD14B",-1.19053033701553,0.00298863201769894,-0.551113557429013,5.44064673889923e-12,"Down in both",3.12053159715494
"IL17RE",-1.81202200064495,0.0317207485157658,-0.533108985975004,6.0939712519301e-07,"Down in both",3.11650660382445
"ACOT4",-1.7185570089323,0.00496633498995072,-0.555158477607583,7.9333993909032e-07,"Down in both",3.11416595365862
"AK4",1.45771859706703,0.00786008955997245,0.671464550968359,1.7990573888705e-08,"Up in both",3.11413589685137
"SESTD1",1.347959716702,0.0026244886982851,0.508771457110487,1.16067648008134e-10,"Up in both",3.10835558472013
"WDPCP",-1.22113870724649,0.00454683838005258,-0.535719138098297,6.88623654453452e-12,"Down in both",3.1072886999426
"TNFRSF1A",1.02533111227039,0.00312064869210103,0.613962957209242,6.96789101605262e-13,"Up in both",3.10555944648971
"REV3L",-1.00127477197927,0.00937997873368765,-0.568690271348041,5.63163475811218e-14,"Down in both",3.09768140988186
"FKBP1B",1.77797628658837,0.00213001291840599,0.588892487593073,2.65927297404286e-05,"Up in both",3.09155425845018
"C2",1.63640939940838,0.000631805285782228,0.6959278962847,4.05023309136134e-05,"Up in both",3.09153096843414
"C2CD2",-1.18541039050867,0.0141738892612951,-0.676124984900657,3.6895610718724e-11,"Down in both",3.08968900152909
"PALB2",-1.22591055393493,0.00762139589387015,-0.558955321309729,1.33333160949333e-11,"Down in both",3.08416860556636
"REEP6",-1.2657467302346,0.0110553266645593,-0.700250457600532,5.97453956468691e-10,"Down in both",3.08400958571782
"MEGF6",-1.05184339678677,0.00361908823618485,-0.798731241397539,1.35351458243046e-10,"Down in both",3.08156842710559
"GRWD1",-1.12686719545574,0.0127429418602497,-0.553206763763989,7.60499343999053e-13,"Down in both",3.08143710467871
"PRR5",-1.62725817770655,0.00706472116429528,-0.608238126805098,5.34785928287049e-07,"Down in both",3.07776880484152
"UNC93B1",1.50458152629894,0.00464915304303072,0.503053966408284,4.61424068587206e-09,"Up in both",3.07448808400993
"ZNF569",-1.32586377187901,0.00605851408169682,-0.559093953856436,2.23340869039603e-10,"Down in both",3.071824293402
"WDR43",-1.09923329240332,0.00362527664812446,-0.554034009967245,1.83991784630155e-12,"Down in both",3.07085334382599
"SLC8A1",1.3717675905005,0.00380964503153159,0.617386557689003,4.04959665999212e-09,"Up in both",3.07032452006501
"HOMER1",-1.54616489709392,0.0139136597799139,-0.582983795303981,3.13708027015351e-08,"Down in both",3.0651519912933
"ZNF84",-1.06646738910401,0.00881218531719021,-0.679912823950169,7.66437663383803e-12,"Down in both",3.06342416707185
"PARP16",-1.26021245003771,0.00315886762066427,-0.538443218512289,7.2245719948326e-11,"Down in both",3.06282131359927
"ZNF230",1.31705637657932,0.00413321058483425,0.604638858623737,1.17997499394176e-09,"Up in both",3.05287920152926
"JHY",-1.00667384092677,0.0141070805576493,-0.751672082182786,1.09149479786166e-11,"Down in both",3.03960004145593
"ZNF837",-1.24025738961306,0.0254543416357129,-0.660512700056729,1.88600065866523e-10,"Down in both",3.03263971879229
"POLA1",-1.12375283795505,0.00216572267241097,-0.642806204781399,1.02806488641828e-10,"Down in both",3.0317967058223
"PCCA",-1.31328342004991,0.00134609899259454,-0.507253320443948,6.71160925911068e-10,"Down in both",3.02494637411925
"ZFP28",-1.56071337325418,0.00363667484119442,-0.521018064191704,1.18424279896109e-07,"Down in both",3.01831691497922
"HSPA1A",1.28490310620809,0.000644947519787704,0.687817612727907,5.60313765751551e-08,"Up in both",3.01692515200729
"NDST2",1.38516791163371,0.00773728312089506,0.654380505278992,2.33556576582241e-08,"Up in both",3.01385035795355
"TTC12",-1.24659406750526,0.00292602976145178,-0.601550102162456,8.34458070536313e-10,"Down in both",3.00937584382021
"CAMK1D",-1.63727047039084,0.000920363147635128,-0.55606004583178,1.02175987426593e-05,"Down in both",2.99599970980993
"PTPRM",-1.14923160838223,0.0154963362645019,-0.890376482086739,1.80704673673597e-08,"Down in both",2.99488824877287
"PSMB8",1.24186065842821,0.00686810341806792,0.540314370787575,1.18973075467148e-10,"Up in both",2.99094647778383
"CACNB1",-1.07267019037529,0.0133086930254498,-0.706024449455995,6.13673317260435e-11,"Down in both",2.98748737500374
"ADAMTSL4",1.49059753258081,0.00115077698402774,0.503998980703642,1.03656609578206e-07,"Up in both",2.98693769658501
"YPEL5",1.2121863642008,0.00292893925440046,0.525786385220064,1.20140134131227e-10,"Up in both",2.98333290171297
"TIE1",-1.13764913592308,0.000923861406280409,-0.609953331182879,5.581003832534e-10,"Down in both",2.97637055251944
"ZNF253",-1.25613668862064,0.018230865566428,-0.583608440845206,2.41480741843517e-10,"Down in both",2.97537615046849
"GOT2",-1.19166919323296,0.000618605917985437,-0.524405700955481,4.61928432850559e-10,"Down in both",2.97047601764736
"VMP1",1.11261537794454,0.00303016287484281,0.58761974020643,1.00875217590924e-10,"Up in both",2.95171007240197
"ANKRD36B",-1.17754738872316,0.0045330035323549,-0.764108458727841,1.8487596654797e-08,"Down in both",2.94932919594851
"PTER",-1.05981765482609,0.0140802573915534,-0.529841267837911,1.98383068776956e-12,"Down in both",2.94504740286655
"CHTF18",-1.0307465085534,0.0162998934048997,-0.566304224376619,2.16515972439003e-12,"Down in both",2.94228326251207
"HACD3",-1.10579652629786,0.000898244496205086,-0.580325868256212,3.92432724068832e-10,"Down in both",2.93140641656563
"ADAMTS6",-1.21322365701107,0.028020816867614,-0.643725994455264,8.78361869957939e-10,"Down in both",2.91783422482854
"RUNDC3A",2.08588792001814,0.0337046336370411,0.511839855677982,0.0193692219710026,"Up in both",2.9162475969967
"NSMF",-1.1103353875634,0.00279980762472473,-0.527130503269882,8.19336890421303e-11,"Down in both",2.9014068207125
"SARS2",-1.16632610591036,0.00704871483675047,-0.620571063095869,1.10743732371407e-09,"Down in both",2.89765425926308
"FAHD2B",-1.2543996900292,0.0248934051423992,-0.64033567015578,3.90033302433818e-09,"Down in both",2.89601676042769
"TFPI",1.09160273096467,0.00560965068993896,0.85210073591362,8.48510382943291e-08,"Up in both",2.87594416889733
"TRIM21",1.25448701753689,0.00680295488699609,0.541872485099082,2.59858525666275e-09,"Up in both",2.87161604652563
"SIRPB2",1.52729629827168,0.0438611720571087,0.502805172545523,1.22442370462187e-07,"Up in both",2.85710027466001
"ORAI2",1.30572717534554,0.00386221993849168,0.529025541619996,2.14069884262812e-08,"Up in both",2.84301345938552
"THOC3",-1.15032786284378,0.00123972609490958,-0.547157734540813,3.21890727568467e-09,"Down in both",2.83738217645954
"RDH13",-1.44094031329703,0.00742903664564045,-0.555951404111043,6.68607424958354e-07,"Down in both",2.82728134782862
"NRP1",-1.17558041620427,0.0136168837471126,-0.668682597078764,1.26291981602743e-08,"Down in both",2.82071766254375
"TMEM52B",1.52765628865744,0.0402186175875496,0.692116214188303,3.16847186849621e-05,"Up in both",2.8092448034142
"GDPD5",-1.11742660347236,0.00721963441437889,-0.666971548715699,8.78122935532541e-09,"Down in both",2.80419109948644
"DUSP2",-1.28430118223203,0.0169504604913399,-0.688145690687664,3.68331761944398e-07,"Down in both",2.79290480575618
"BBS5",-1.03590901521158,0.00294537539621238,-0.569043801325521,5.45320227405089e-10,"Down in both",2.78437359035466
"MCM3",-1.2545818312418,0.0130371556499223,-0.580317163349112,4.54897668035642e-08,"Down in both",2.75758933848423
"PPFIA3",-1.2785353386204,0.0139517965002764,-0.626125847296591,2.1324861895073e-07,"Down in both",2.75730954988645
"BID",1.07732924983698,0.0109289544897887,0.562984706149874,6.54822032155984e-10,"Up in both",2.75484376591196
"RASGRP3",-1.04315423200629,0.0461291427738495,-0.652233932753899,6.4489762399708e-10,"Down in both",2.74804154866264
"RAG1",-1.22226774122724,0.0379799669546485,-0.508510139473976,2.09698134324613e-09,"Down in both",2.7406629657896
"ABHD14A",-1.01850034688475,0.0233302374407382,-0.516548422234439,4.79715325157576e-11,"Down in both",2.73015849395802
"CLIC2",1.45797747832953,0.000908628810075251,0.550088296656348,6.98823263699552e-05,"Up in both",2.72779038927639
"NXT2",1.3494054855732,0.00396172158438911,0.548154756555838,1.49319263300041e-06,"Up in both",2.72036026311063
"AURKA",1.10368831472477,0.0155492104640287,0.701737866147419,6.22626447653415e-08,"Up in both",2.70683259022854
"SLC36A4",1.01610845213889,0.00209821209310291,0.623476988127276,2.35450111507976e-08,"Up in both",2.6702106116435
"SLC35F2",-1.21422411066005,0.00337284855833713,-0.59287308355086,7.0811137060547e-07,"Down in both",2.66928735322105
"ZFHX3",-1.2722747817309,0.00452257056857469,-0.501379482370249,2.68187094341638e-07,"Down in both",2.66527194138852
"UNG",-1.02681231055071,0.00322839737623976,-0.562105674796243,1.33117105227438e-08,"Down in both",2.62559590029337
"ABTB1",1.0524312894526,0.0015983752708714,0.523632300685608,2.23820028034309e-08,"Up in both",2.62070582037978
"CSGALNACT1",1.49724389721478,0.00887628365444014,0.510979529475898,0.000149033635359105,"Up in both",2.59607187993452
"KIF3C",1.16620914967113,0.018230865566428,0.631996891044252,6.41114334297664e-07,"Up in both",2.5914317631416
"LXN",1.26262612983356,0.0188065946621256,0.513507274183896,4.14341328192705e-07,"Up in both",2.58696656219836
"AK1",-1.33042604823478,0.0204909765528456,-0.543615918675985,4.97622429603145e-06,"Down in both",2.5731957065424
"CENPK",-1.568743893513,0.00666085919802066,-0.514418406246097,0.00310526209263866,"Down in both",2.55159944825575
"NEURL1",-1.31374313972502,0.028611285243711,-0.587164073411809,2.03889906420394e-05,"Down in both",2.52431390376995
"LYNX1",-1.28745486690526,0.0124849155942446,-0.619868906999911,8.78176473888686e-05,"Down in both",2.50332703301619
"SAMD4A",-1.29026723084885,0.0474625176900086,-0.549117933186908,5.70478195041536e-05,"Down in both",2.3961261818981
"ALOX15B",1.18915046114455,0.0400748795888146,0.685003217064627,0.00016800364061793,"Up in both",2.39133458630336
"SMAD1",1.02413206694486,0.0119033022106319,0.505993898007238,4.28690074889126e-06,"Up in both",2.25934487608028
"FLNB",-1.11053042417162,0.0366908507700582,-0.534594016863401,9.18805963031593e-05,"Down in both",2.19234628231686
