"SYMBOL","LPS_logFC","LPS_adjP","LPS_regulation","Sepsis_logFC","Sepsis_adjP","Sepsis_regulation","LPS_sig","Sepsis_sig","both_sig","same_direction","overlap_class"
"R3HDM1",-0.691480396649362,0.00783332153599204,"Not significant",-0.529824491845364,2.93198921851556e-16,"Down",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"GAL",-1.65509769652471,0.00784144327453103,"Down",0.0408118809498232,0.145131706648661,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"AK4",1.45771859706703,0.00786008955997245,"Up",0.671464550968359,1.7990573888705e-08,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"GIMAP7",1.53144784455369,0.00786008955997245,"Up",-0.196456295226031,0.0427380533052823,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"TFE3",0.743090476806457,0.00786574707003855,"Not significant",0.46780946797992,2.75216859758088e-12,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"MCCC2",-0.923035873504705,0.00787275602497152,"Not significant",-0.691985858637432,2.09052859324444e-14,"Down",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"NINL",-1.34959966488415,0.00789205315749205,"Down",-0.98440045726214,5.96157813919949e-11,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SLC22A31",3.01187553110402,0.00789205315749205,"Up",0.708171931531396,1.48628739329863e-06,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ATP6AP2",-1.05035336983237,0.00789205315749205,"Down",0.256163098035434,1.03726903210995e-05,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"DDX3X",0.655189545315941,0.00789205315749205,"Not significant",-0.0297919445502493,0.729458055494806,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"WDR18",-1.07771835718577,0.00789205315749205,"Down",-0.180941441798972,0.00905291625187621,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"GPR174",3.60188443774517,0.00789777560919961,"Up",-1.49897062083442,2.60167154752824e-17,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TMEM126A",-0.954569179236479,0.00790522085456015,"Not significant",0.394539528705758,2.35619923713748e-05,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"CHCHD5",-0.750143731675385,0.00790522085456015,"Not significant",0.574499323059545,8.3964542322784e-16,"Up",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"PREX2",3.59780435717471,0.00791265860149156,"Up",0.0327341248243839,0.297978204772046,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"CD7",2.35246398244293,0.00791884095062918,"Up",-0.854222339730565,1.03907006158761e-12,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PSMA2",1.52453850615472,0.00792565826089146,"Up",0.231952049811801,6.35513539490408e-05,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"CCDC88C",-1.2630007906747,0.00792565826089146,"Down",-0.874415441535572,3.03577014380461e-19,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SKAP2",-1.21248151084818,0.00792634233995987,"Down",0.659136971334415,1.15812583879087e-07,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"XPNPEP2",-2.55450036396326,0.00792953412090807,"Down",-0.527111194416381,6.32791037520559e-07,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"IMMT",-0.632749462371244,0.00793727568276218,"Not significant",-0.225431991377537,4.54556104511476e-05,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"CCT2",-1.00741703680918,0.00794097287660339,"Down",-0.0086681739550459,0.974185323222315,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"HEBP1",-0.878426057906687,0.00794097287660339,"Not significant",0.371908781808523,7.42910658006007e-06,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"TXNDC17",-0.697257359729044,0.00794216359584769,"Not significant",1.01783047475538,4.51072974914078e-18,"Up",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"SDHD",0.656678089333452,0.00794350519642781,"Not significant",0.322674039896573,1.19725316143949e-09,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"RPL12",-0.621353811744619,0.00794668511123846,"Not significant",-0.0150059760020369,0.899976194888876,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"ZNF75D",0.987778881906263,0.00794813961499212,"Not significant",-0.217616533898987,0.000142228836416013,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"FAM124B",-3.6013360980776,0.00794813961499212,"Down",-0.01515497414853,0.933336469083423,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"TRIM36",1.03220459424539,0.00795008526198548,"Up",-0.0514302174246751,0.594163361314041,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"ZNF549",-0.865985347548496,0.00795481876118181,"Not significant",-0.96626988738046,1.05954692686136e-19,"Down",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"ZNF264",-0.731972623439372,0.0079555158634156,"Not significant",-0.158676525246212,1.5991468052549e-05,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"GPR183",1.43267432429677,0.00795749620082087,"Up",-0.984565679345289,1.67640963188108e-12,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"C22ORF15",-2.28804119698276,0.00795749620082087,"Down",-0.231858755125806,0.0027890731854662,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"GMNC",-3.59028238263526,0.00796796269926328,"Down",-1.16499878997502e-15,0.999999999998692,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"EPHB2",1.19560582784566,0.00796796269926328,"Up",-0.0409730143038181,0.857021838091825,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"RBM43",1.67333781277389,0.00798005856295403,"Up",-0.457155331181824,2.29988079766483e-09,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"TGFBR3L",-1.62939520235104,0.00798005856295403,"Down",-0.0511676182958313,0.683500075718678,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"CENPI",-1.64950422028554,0.00798302582875715,"Down",0.23626526231527,0.030581733296001,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"UNK",0.793481108502559,0.00798308215297733,"Not significant",-0.505014371249758,2.20507194262892e-18,"Down",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"SMTNL1",4.50652164992803,0.00798308215297733,"Up",0.396633059627701,0.0408299273759707,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"FBXO38",-0.838276690384668,0.00798925686721979,"Not significant",0.406980032517202,2.76044241253649e-10,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"CFAP298",-0.707965498608812,0.00801554738130471,"Not significant",-0.285760729261118,5.29636090803181e-07,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"ARHGEF19",1.52291437264887,0.00801895966872112,"Up",-0.47678846651817,1.71630638963154e-09,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"NHLRC3",0.927153965728267,0.00802695663178453,"Not significant",0.185287457432537,0.00565423137478529,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"LIN7B",-1.64260078642607,0.00806446188407505,"Down",-0.118692122879804,0.0840146064945446,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ADGRG5",2.92672110494202,0.00806870335371316,"Up",-1.27798435983212,1.17254298861197e-13,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ARL1",-0.633006048207997,0.00808202294385946,"Not significant",-0.202441007875423,6.72789443333315e-05,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"NAV1",2.09560110972951,0.0080842778022072,"Up",-0.661610269021836,1.4464229101749e-10,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PYCR1",-1.77195821472948,0.00808657969664308,"Down",0.56461741007245,0.000233136742443858,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"PIK3R1",-0.721596935567294,0.00808806087585023,"Not significant",-0.436532611860239,2.83272748736902e-14,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"LCNL1",-3.89917727895987,0.00809841074722492,"Down",-0.479726819932064,3.38064489684564e-05,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"SFXN2",-2.23083352621324,0.00810117304326629,"Down",-0.644549729521823,4.05258122990043e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CCSER1",-3.4656201189678,0.00810666733515899,"Down",-0.546370710511179,4.06763439509701e-11,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"BTBD19",0.826312729758778,0.00810735743884761,"Not significant",1.08408893835702,1.75287205808455e-15,"Up",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"CD247",2.50232495409425,0.00811007154646761,"Up",-1.1742183541304,6.25754996537411e-15,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"NIFK",-1.00110346794535,0.00811160963021775,"Down",-0.0360375189952127,0.695593912820325,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"CD55",1.91047936989132,0.00811160963021775,"Up",1.383735332146,8.55055886054203e-18,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"LPCAT2",-1.25969577948682,0.00811692662188239,"Down",0.890503025742366,2.18100551490844e-12,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"CSNK1G3",0.727391853025215,0.00811727099145112,"Not significant",0.0855448061607075,0.341354660940884,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"ARL10",-1.16380273755274,0.00813100893951105,"Down",-1.02511661920018,3.1556241175927e-16,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TMEM50B",0.841094322655683,0.00813236623001696,"Not significant",0.0444845426536784,0.414137366081712,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"EIF1B",1.11773310026714,0.0081331457012564,"Up",0.814148097379926,4.76875774202032e-17,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"LSM5",-0.9059496987071,0.0081331457012564,"Not significant",0.134586759260253,0.123550894955985,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"ERI1",-0.777978079870375,0.0081331457012564,"Not significant",0.69410995146322,7.40573324291674e-12,"Up",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"ANXA3",4.52441881545304,0.0081331457012564,"Up",2.64905725543689,1.14537036474929e-24,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ERMAP",0.688039276433037,0.00813612069073646,"Not significant",0.451427410193387,1.46840881026779e-10,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"CCZ1",0.547106787417955,0.00815138350182809,"Not significant",0.595727103965399,1.05608594077819e-12,"Up",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"HEPHL1",2.61287248675019,0.00818512488622411,"Up",0.0235856121121026,0.102150785642125,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"TM7SF3",-0.779996596159097,0.00820333603474322,"Not significant",0.19223614399791,4.32043379491637e-05,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"IMPA1",0.810176199145562,0.00820333603474322,"Not significant",0.249981588268804,0.00381648101169559,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"ASTN2",-2.01864243711394,0.00820440597316061,"Down",-0.473854896020383,3.52745908305396e-07,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ZC3H3",0.886210284109398,0.00820705950146563,"Not significant",0.719610421781696,1.66939512483106e-10,"Up",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"SCN11A",3.64320201755641,0.00823177464583443,"Up",-0.12559941831624,0.0149713534227847,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"SPDYA",1.10309484618254,0.00824067584427021,"Up",0.471688963602979,1.06282294467608e-07,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"LRRCC1",1.3999422332786,0.00824067584427021,"Up",-0.46767371088998,0.000148258765275252,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"MEF2A",-0.93084557678148,0.00825365277303501,"Not significant",0.875362321620487,3.63818473212924e-14,"Up",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"TVP23B",0.578568273506744,0.00826129437208035,"Not significant",0.400768891261663,1.32393563557904e-05,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"RFT1",-0.647655343633861,0.00826129437208035,"Not significant",0.386088335671834,6.47941834980066e-13,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"SLC39A14",0.990830379455394,0.00826129437208035,"Not significant",-0.735394605212675,2.8132096190422e-10,"Down",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"UQCR11",-0.575036176548612,0.00828058632667724,"Not significant",0.601404706102497,5.4184630857502e-14,"Up",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"SIAH1",0.67223527972211,0.00828058632667724,"Not significant",-0.227360441371197,0.000582504454945677,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"PHTF2",-0.997327528124158,0.00828058632667724,"Not significant",-0.301391951327086,0.000766334683826811,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"CEP112",1.23442464616865,0.00828339077874342,"Up",-0.0131767605388639,0.920200382100706,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"RBCK1",1.39137597718478,0.00828868510057444,"Up",0.325041562824813,3.33333604777018e-06,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"NACAD",3.36377553177676,0.00829357211262216,"Up",-0.197834701685663,0.0023704543818456,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"MAPK9",-0.562390527212527,0.00830276587784908,"Not significant",-0.300537860875645,1.83901343514385e-12,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"REPIN1",0.793903986839549,0.00832796477023823,"Not significant",-0.37222017822553,8.05105549232075e-17,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"PPM1M",-1.07268029452784,0.00832857440730861,"Down",1.06023536011314,3.22109958733457e-19,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"HTR2A",-2.95960256357175,0.00833001229155648,"Down",0.0725087836455853,0.105043393699446,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"MASTL",1.80789080839362,0.00833001229155648,"Up",0.195119532737683,0.00734453304236016,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"MMD",-2.3042122410355,0.00833001229155648,"Down",-0.289137114612138,0.00336730444244666,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ZC3H8",-1.03487455976563,0.00833001229155648,"Down",-0.616875235998694,9.66366360854356e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CHST3",4.21568358043711,0.00833001229155648,"Up",0.0135801181791572,0.475322047342588,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"TCP11L1",0.860742409273793,0.00833001229155648,"Not significant",-0.242788553743574,0.000155687042402676,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"DGKA",1.62023557221065,0.00834036676837625,"Up",-0.428638764186054,8.80084654300509e-10,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"GPSM1",-1.34989447401346,0.00834527119371862,"Down",-0.71753324576265,1.03647746329676e-10,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"EXOC8",0.577696518788992,0.00836104801111488,"Not significant",-0.113492049127279,0.0937928153660131,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"BRAT1",-0.59913788265672,0.00836485635224548,"Not significant",0.178155316021832,0.00414947551369452,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"CHKB",0.69239609505339,0.0083659420357493,"Not significant",-0.0187814934675614,0.863870950829775,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"CEP97",0.87446125185867,0.00836715871078914,"Not significant",0.126195726240638,0.118022739641446,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"AGL",-0.988514167100363,0.00837128360645297,"Not significant",-0.10567426059085,0.409805079799212,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"PRKAG3",-1.78830996428282,0.00837553336430385,"Down",0.00969984648231481,0.871267591749231,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"GPATCH4",-1.78694761528231,0.00837849806511142,"Down",-0.195473439776095,0.029283172634714,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"GM2A",-0.79911866663807,0.00838792340419126,"Not significant",0.878575243868083,1.7005476264807e-13,"Up",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"KIF16B",-0.78496917844768,0.00839642763826515,"Not significant",-0.568097827250532,1.32705819076305e-08,"Down",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"LTC4S",-1.89635620847322,0.00839877843873199,"Down",0.135403737448437,0.171109715283045,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"NDUFB6",-0.790254713337826,0.00839877843873199,"Not significant",0.701186595277548,4.71469158374344e-16,"Up",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"BTBD3",-0.717167825684875,0.00840162423715919,"Not significant",0.149034901527009,0.146972764989948,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"ERC1",0.681298616404506,0.00840854260387071,"Not significant",-0.468780746363106,4.31280385917773e-12,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"MRPS17",-1.05767087551801,0.00841069653035846,"Down",-0.253584895194983,0.000117933724787233,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"RAPGEF2",1.67968885754566,0.00841479409935109,"Up",-0.321865529766753,8.33097211256541e-05,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"EIF2S3",-0.698481275098333,0.00841479409935109,"Not significant",0.0303052438362108,0.171109715283045,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"MAP3K6",-0.869671354315826,0.00841479409935109,"Not significant",0.318902083150776,8.81951415535223e-05,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"INSL6",2.40255171897892,0.00841479409935109,"Up",0.0422403807168126,0.161928415196183,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"TOP1MT",-1.73390090021156,0.00841479409935109,"Down",-0.522351259609011,2.25898813745757e-11,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"HPD",2.67156675047783,0.00842066439269098,"Up",1.42449386057413,1.62965641428756e-09,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SDC4",0.565238746532329,0.00842066439269098,"Not significant",0.438925580096986,3.77242342011279e-06,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"WDR90",-0.936655256092242,0.0084289426570315,"Not significant",-0.660753068627254,1.36684909248821e-11,"Down",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"CLK1",0.614060709807436,0.0084289426570315,"Not significant",0.0333858869166136,0.799113146035033,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"MYL9",-1.3162517277525,0.0084289426570315,"Down",0.972704748756053,7.3664670448904e-05,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"ARG2",2.04702901127306,0.00843386405909877,"Up",0.683418818119665,1.52013514074154e-10,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"DHDDS",-0.793958487221353,0.00843386405909877,"Not significant",0.0784626780565903,0.0204241773255046,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"CASP8",1.0320848288518,0.00843397088343469,"Up",0.181044635135946,0.000370761364999435,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"CGN",3.53214396738366,0.00844060167825662,"Up",-0.253046106687673,0.000653378704081358,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"GPHN",-0.853542210456636,0.00844270015959506,"Not significant",-0.534271756185969,4.04950545406964e-09,"Down",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"CEACAM19",2.67347073394367,0.00844828822866709,"Up",-0.11824035668479,0.329643901709946,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"ZBTB21",-1.42131318033155,0.0084577783455277,"Down",-0.582816465064935,5.49902581527076e-13,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"NCAPH2",-0.733062690819349,0.0084588939509989,"Not significant",-0.314996929004867,3.24752719138037e-07,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"KCNK13",-1.68569979601775,0.00845956673103947,"Down",0.559765670535747,2.27771814977817e-07,"Up",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"TPCN1",-1.98094432762998,0.00846582100169448,"Down",-0.759830544470794,1.99507900238374e-14,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"CDK10",-0.980451588050381,0.00847485173878709,"Not significant",-0.424304071785319,5.70020737404716e-10,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"PPP1R7",-0.634010714266196,0.00847546578168845,"Not significant",0.281945548760956,1.58593236710903e-07,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"ACTR3C",2.70207938547992,0.00847563449358335,"Up",0.102867859551024,0.239647057273488,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"AOC2",1.65359737822012,0.00848333116825822,"Up",-0.52985812692989,1.53817521989912e-06,"Down",TRUE,TRUE,TRUE,FALSE,"Both significant, opposite direction"
"LRMDA",-0.899178556441563,0.00849217952883697,"Not significant",0.626481752054735,4.70906040313539e-09,"Up",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"ECT2",0.799987175168739,0.00852960766240184,"Not significant",0.259445490451755,0.0319645822018799,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"TMEM45A",1.64075976695997,0.00852960766240184,"Up",0.764591619198653,9.79406874028168e-07,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"LSMEM1",1.77625387739833,0.00854010163180925,"Up",0.706692626757952,2.05127761686772e-09,"Up",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"DDX10",-1.80639716816527,0.00856733277657261,"Down",-0.731793580183698,3.45209652755699e-16,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"ZBTB11",-0.603856921244924,0.00857366469641521,"Not significant",-0.322996667236182,3.31147540701155e-05,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"ASS1",2.38263289302695,0.00857366469641521,"Up",0.439876564694006,6.73725533394407e-07,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ACTR5",-0.91042592060939,0.00857366469641521,"Not significant",-0.463548320765544,3.51015217117303e-11,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"ILF2",-0.591489993400133,0.00857780334288583,"Not significant",0.145024376488111,0.00135212805757696,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"TARBP2",-0.678220851996901,0.00857994484309053,"Not significant",-0.147810590549909,0.00562595898220895,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"RPS6",-0.829144930508644,0.00859490239555429,"Not significant",0.162323852735511,0.0753402569836714,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"DCTN5",-0.590330834986336,0.00859816650055507,"Not significant",-0.0827115277891385,0.0820905971075774,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"SLC11A2",0.749957377712755,0.00861215023855369,"Not significant",-0.103038914703984,0.0630986684505566,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"ZNRF3",-2.5652709950518,0.00861340384008812,"Down",-0.647563424764586,7.40221186182962e-15,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"SMIM13",-0.697215221993084,0.00861340384008812,"Not significant",-0.0767437547779163,0.388996958075875,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"SNRPD1",-0.803130996264795,0.00863154546497303,"Not significant",0.236285867380148,0.00458459810571095,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"CTBP1",-0.588166981650013,0.00863514286537636,"Not significant",-0.0390637346306304,0.359872469822547,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"TANGO6",-0.900266749999168,0.00863543178512625,"Not significant",-0.528027771632348,5.83601122975557e-16,"Down",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"CCDC28B",2.15353087462355,0.00863644954558417,"Up",-0.281856336504055,0.0028131050327184,"Not significant",TRUE,FALSE,FALSE,FALSE,"LPS significant only"
"SLC39A11",-0.794624869915546,0.00863672592371227,"Not significant",0.258345943071912,4.05550179995522e-05,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"ZNF629",0.77557682024776,0.00864552244006967,"Not significant",-0.599019465858891,1.90233566483475e-11,"Down",FALSE,TRUE,FALSE,FALSE,"Sepsis significant only"
"PPP1R17",1.91610396928437,0.00864662621677103,"Up",0.215193841154515,0.241413770704869,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"PRAME",4.95096879119074,0.0086495015291776,"Up",0.00596732521453864,0.986137197738351,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ARSG",0.87968547089726,0.0086495015291776,"Not significant",-0.0626650200252548,0.402210806381333,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"SLC16A1",-0.737223306614918,0.00865258537895589,"Not significant",-0.226068566138119,0.0249255510140413,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"ZNF320",-1.2995636747138,0.0086891721074426,"Down",-0.622572417199314,3.00478159266344e-17,"Down",TRUE,TRUE,TRUE,TRUE,"Both significant, same direction"
"TTLL11",-2.06464982029538,0.00871075428425126,"Down",-0.435534991550711,4.25766466446098e-10,"Not significant",TRUE,FALSE,FALSE,TRUE,"LPS significant only"
"ANKRD36C",-0.909171985079167,0.00872856491654591,"Not significant",-0.865941200432164,2.23007597342652e-13,"Down",FALSE,TRUE,FALSE,TRUE,"Sepsis significant only"
"NPC1",-0.650349195953498,0.0087292605289922,"Not significant",-0.401690475993095,5.51606824265771e-14,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"RACK1",-0.639892174631458,0.00873074614367167,"Not significant",-0.0722937574098888,0.103593053937758,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
"CSNK2B",-0.603367305713239,0.00876593364389087,"Not significant",0.329753374936017,1.77940202861476e-08,"Not significant",FALSE,FALSE,FALSE,FALSE,"Not significant in either"
"EIF4G1",-0.586760174018067,0.00876717890188361,"Not significant",-0.167193043001489,0.00473681684972495,"Not significant",FALSE,FALSE,FALSE,TRUE,"Not significant in either"
