"probe_id","symbol_raw","SYMBOL"
"239736_at","LINC01214","LINC01214"
"239738_at","DACH2","DACH2"
"239739_at","SNX24","SNX24"
"239740_at","ETV6","ETV6"
"239741_at","PYGO1","PYGO1"
"239742_at","LOC101930415","LOC101930415"
"239743_at","SP8","SP8"
"239746_at","MESDC2","MESDC2"
"239748_x_at","OCIAD1","OCIAD1"
"239749_at","FAF1","FAF1"
"239750_x_at","VAPA","VAPA"
"239752_at","CECR2","CECR2"
"239753_at","ZNF252P","ZNF252P"
"239754_at","SNORD65///SNORD49B///LRRC75A-AS1///SNORD49A","SNORD65"
"239757_at","ZFAND6","ZFAND6"
"239760_at","COX11","COX11"
"239761_at","GCNT1","GCNT1"
"239762_at","LOC286437","LOC286437"
"239763_at","LOC101060179///PRDM11","LOC101060179"
"239764_at","ITPR1-AS1","ITPR1-AS1"
"239765_at","CPEB3","CPEB3"
"239767_at","LRRC7","LRRC7"
"239768_x_at","GPATCH2","GPATCH2"
"239770_at","ESYT3","ESYT3"
"239771_at","CAND1","CAND1"
"239772_x_at","DHX30","DHX30"
"239773_at","LOC101927446///GTPBP10","LOC101927446"
"239775_at","LOC101927609","LOC101927609"
"239776_at","TMEM232","TMEM232"
"239777_at","LINC01588","LINC01588"
"239779_at","LOC101930595///PGGHG","LOC101930595"
"239781_at","LINC00545","LINC00545"
"239782_at","RBP1","RBP1"
"239785_at","DZIP1L","DZIP1L"
"239786_at","DCN","DCN"
"239787_at","KCTD4","KCTD4"
"239789_at","C11orf49","C11ORF49"
"239791_at","HOXB-AS3","HOXB-AS3"
"239792_at","UBL7-AS1","UBL7-AS1"
"239796_x_at","TIRAP","TIRAP"
"239798_at","PDK1","PDK1"
"239799_at","LINC00476","LINC00476"
"239800_at","UMPS","UMPS"
"239801_at","RNF40","RNF40"
"239802_at","SAP30L","SAP30L"
"239805_at","SLC13A2","SLC13A2"
"239807_at","LOC102724165","LOC102724165"
"239810_at","VASH1","VASH1"
"239812_s_at","IQCH","IQCH"
"239813_at","IQCH","IQCH"
"239814_at","LOC100506860","LOC100506860"
"239816_at","POLD3","POLD3"
"239818_x_at","TRIB1","TRIB1"
"239821_at","FLJ30064","FLJ30064"
"239822_at","LINC01354","LINC01354"
"239823_at","LOC101927841","LOC101927841"
"239824_s_at","TMEM107","TMEM107"
"239827_at","RGCC","RGCC"
"239828_at","AK9","AK9"
"239831_at","TMEM106C","TMEM106C"
"239835_at","KBTBD8","KBTBD8"
"239837_at","ADAM11","ADAM11"
"239838_at","ZNF776","ZNF776"
"239839_at","ZNF555","ZNF555"
"239840_at","TMEM161B-AS1","TMEM161B-AS1"
"239843_at","RIT1","RIT1"
"239844_x_at","C1orf228","C1ORF228"
"239846_at","MTHFD1","MTHFD1"
"239848_at","EIF3M","EIF3M"
"239852_at","MMAA","MMAA"
"239853_at","KLC3","KLC3"
"239854_at","SYCE3","SYCE3"
"239855_at","PPM1L","PPM1L"
"239859_x_at","ATP5S","ATP5S"
"239860_at","LOC100130232","LOC100130232"
"239864_at","LOC100130175///BBIP1","LOC100130175"
"239865_at","USP6NL","USP6NL"
"239870_at","SPATS1","SPATS1"
"239871_at","CLTC","CLTC"
"239874_at","PDE8A","PDE8A"
"239875_at","NAB1","NAB1"
"239877_at","LOC157740","LOC157740"
"239878_at","IPMK","IPMK"
"239879_at","LINC01114","LINC01114"
"239880_at","UBE2E2-AS1","UBE2E2-AS1"
"239882_at","LOC101928304","LOC101928304"
"239883_s_at","ANO4","ANO4"
"239884_at","CADPS","CADPS"
"239887_at","LOC101928554","LOC101928554"
"239888_at","UBQLN2","UBQLN2"
"239889_at","SERP2","SERP2"
"239890_s_at","SERP2","SERP2"
"239891_x_at","RAB12","RAB12"
"239894_at","NEBL-AS1","NEBL-AS1"
"239895_at","AQR","AQR"
"239896_at","GS1-124K5.4","GS1-124K5.4"
"239897_at","BCLAF1","BCLAF1"
"239898_x_at","ZNF286A","ZNF286A"
"239899_at","RNF145","RNF145"
"239903_at","TPBG","TPBG"
"239905_at","YTHDC1","YTHDC1"
"239909_at","ADAMTSL1","ADAMTSL1"
"239910_at","PSG6","PSG6"
"239911_at","ONECUT2","ONECUT2"
"239913_at","SLC10A4","SLC10A4"
"239915_at","HOXA-AS3","HOXA-AS3"
"239916_at","CFAP52","CFAP52"
"239918_at","PVR","PVR"
"239919_at","TBX5-AS1","TBX5-AS1"
"239920_at","UBTF","UBTF"
"239921_at","COL28A1","COL28A1"
"239922_at","CCDC142","CCDC142"
"239928_at","TCTN2","TCTN2"
"239929_at","PM20D1","PM20D1"
"239930_at","GALNT2","GALNT2"
"239933_x_at","BBOF1","BBOF1"
"239935_at","MDGA2","MDGA2"
"239936_at","MIR15A///DLEU2","MIR15A"
"239937_at","ZNF207","ZNF207"
"239942_at","GNG11","GNG11"
"239943_x_at","PIGL","PIGL"
"239948_at","NUP153","NUP153"
"239949_at","THNSL2","THNSL2"
"239950_at","HOXA11-AS","HOXA11-AS"
"239952_at","ZEB1","ZEB1"
"239953_at","ENTPD6","ENTPD6"
"239954_at","ZNF160","ZNF160"
"239958_at","PSMD5-AS1","PSMD5-AS1"
"239960_x_at","LYRM7","LYRM7"
"239964_at","TCL6","TCL6"
"239968_at","LINC00313","LINC00313"
"239974_at","LOC728095","LOC728095"
"239975_at","HLA-DPB2","HLA-DPB2"
"239976_at","ACAD9","ACAD9"
"239977_at","C12orf42","C12ORF42"
"239982_at","LOC105378828","LOC105378828"
"239983_at","SLC30A8","SLC30A8"
"239989_at","CNTLN","CNTLN"
"239993_at","LOC390705","LOC390705"
"239994_at","B3GALT5","B3GALT5"
"239996_x_at","ATP2A2","ATP2A2"
"239997_at","LOC780529","LOC780529"
"239998_at","C10orf53","C10ORF53"
"239999_at","MIR99AHG","MIR99AHG"
"240002_at","LINC00937","LINC00937"
"240005_at","LARP4B","LARP4B"
"240006_at","SNHG22","SNHG22"
"240009_at","LINC00334","LINC00334"
"240011_at","TTBK2","TTBK2"
"240012_at","LOC101928014","LOC101928014"
"240014_at","POLR2J4","POLR2J4"
"240015_at","PRKCQ-AS1","PRKCQ-AS1"
"240017_at","PCBP1-AS1","PCBP1-AS1"
"240020_at","CYB5R4","CYB5R4"
"240022_at","ZC3H4","ZC3H4"
"240024_at","SEC14L2","SEC14L2"
"240027_at","LIN7A","LIN7A"
"240028_at","FSIP2","FSIP2"
"240029_at","C11orf94","C11ORF94"
"240030_at","COMMD6","COMMD6"
"240031_at","MSRA","MSRA"
"240032_at","LOC105274304","LOC105274304"
"240033_at","PLG","PLG"
"240036_at","SEC14L1","SEC14L1"
"240037_at","ITPRIPL1","ITPRIPL1"
"240039_at","PLA2R1","PLA2R1"
"240040_at","PSTK","PSTK"
"240041_at","PTCHD1","PTCHD1"
"240042_at","FIBCD1","FIBCD1"
"240043_at","PRR32","PRR32"
"240044_x_at","TNRC6B","TNRC6B"
"240048_at","LOC101930630///STRC","LOC101930630"
"240050_s_at","PPM1K","PPM1K"
"240051_at","TPD52L3","TPD52L3"
"240052_at","ITPR1","ITPR1"
"240053_x_at","PEX5L","PEX5L"
"240056_at","NSMAF","NSMAF"
"240062_at","FAM3C","FAM3C"
"240063_at","GUSBP5","GUSBP5"
"240065_at","FAM81B","FAM81B"
"240068_at","LINC00323","LINC00323"
"240069_at","LOC102724880","LOC102724880"
"240070_at","TIGIT","TIGIT"
"240072_at","ASXL2","ASXL2"
"240075_at","LOC101927417","LOC101927417"
"240078_at","SFSWAP","SFSWAP"
"240079_at","ZNF81","ZNF81"
"240082_s_at","C17orf74","C17ORF74"
"240083_at","SNORD112///MEG8","SNORD112"
"240084_at","CBX2","CBX2"
"240086_at","VPS36","VPS36"
"240088_at","PDE5A","PDE5A"
"240091_at","PSMA8","PSMA8"
"240096_at","LOC100506236","LOC100506236"
"240098_at","RIF1","RIF1"
"240100_at","LOC100505920","LOC100505920"
"240101_at","STAM-AS1","STAM-AS1"
"240106_at","GNPTAB","GNPTAB"
"240110_at","HMGCS2","HMGCS2"
"240111_at","RHOBTB3","RHOBTB3"
"240114_s_at","TMEM174","TMEM174"
"240115_at","LOC100286925","LOC100286925"
"240117_at","FBN3","FBN3"
"240119_at","TEPP","TEPP"
"240122_at","DIRAS2","DIRAS2"
"240123_at","PEX26","PEX26"
"240140_s_at","LRIG1","LRIG1"
"240142_at","LOC101929289","LOC101929289"
"240144_at","DNASE1","DNASE1"
"240145_at","DGKH","DGKH"
"240147_at","C7orf50","C7ORF50"
"240149_at","HEATR6","HEATR6"
"240151_at","HOXB-AS3","HOXB-AS3"
"240153_at","ILDR2","ILDR2"
"240155_x_at","ZNF493","ZNF493"
"240159_at","SLC15A2","SLC15A2"
"240161_s_at","CDC20B","CDC20B"
"240162_at","LINC01511","LINC01511"
"240163_at","RORA-AS1","RORA-AS1"
"240164_at","MUC4","MUC4"
"240166_x_at","TRMT10B","TRMT10B"
"240167_at","LINC01085","LINC01085"
"240168_at","XPO7","XPO7"
"240172_at","ERGIC2","ERGIC2"
"240173_at","GPRIN3","GPRIN3"
"240181_at","ZSCAN12","ZSCAN12"
"240183_at","TMEM213","TMEM213"
"240184_at","SYNPR-AS1","SYNPR-AS1"
"240185_at","LOC100147773","LOC100147773"
"240187_at","PPP1R3C","PPP1R3C"
"240189_at","ACOXL","ACOXL"
"240191_at","ZNF543","ZNF543"
"240192_at","GATA3-AS1","GATA3-AS1"
"240194_at","LOC441204","LOC441204"
"240197_at","SYN2","SYN2"
"240199_x_at","ZNF345","ZNF345"
"240200_at","SULT1C2","SULT1C2"
"240201_at","C15orf40","C15ORF40"
"240202_x_at","PFKP","PFKP"
"240204_at","SNRPN","SNRPN"
"240206_at","TARS","TARS"
"240209_at","C16orf78","C16ORF78"
"240210_at","ATAD3C","ATAD3C"
"240211_at","LOC100130468///APCDD1","LOC100130468"
"240212_at","LOC101930370","LOC101930370"
"240214_at","RWDD1","RWDD1"
"240218_at","DSCAM","DSCAM"
"240219_at","LINC00327","LINC00327"
"240221_at","CSNK1A1","CSNK1A1"
"240223_at","SLC2A9","SLC2A9"
"240225_at","EGFLAM-AS2","EGFLAM-AS2"
"240227_at","MIER1","MIER1"
"240228_at","CSMD3","CSMD3"
"240230_s_at","AGAP9","AGAP9"
"240233_at","NUP50-AS1","NUP50-AS1"
"240235_at","C10orf62","C10ORF62"
"240236_at","STXBP5L","STXBP5L"
"240239_at","ZNF566","ZNF566"
"240246_at","FRG1JP","FRG1JP"
"240251_at","IFT80","IFT80"
"240255_at","LOC100507395","LOC100507395"
"240257_at","SYNJ2","SYNJ2"
"240258_at","ENO1","ENO1"
"240259_at","LOC100506718///FLRT2","LOC100506718"
"240261_at","TOM1L1","TOM1L1"
"240264_at","L3MBTL4-AS1","L3MBTL4-AS1"
"240265_at","TRAF3IP3","TRAF3IP3"
"240268_at","LOC440117","LOC440117"
"240275_at","ARMC3","ARMC3"
"240278_at","RASSF1-AS1","RASSF1-AS1"
"240280_at","UFSP1","UFSP1"
"240282_at","WDR1","WDR1"
"240284_x_at","LOC105369635","LOC105369635"
"240285_at","AQP2","AQP2"
"240287_at","ACOD1","ACOD1"
"240288_at","KCNRG///TRIM13","KCNRG"
"240289_at","PDLIM3","PDLIM3"
"240292_x_at","ANKS1B","ANKS1B"
"240293_at","CCDC153","CCDC153"
"240294_at","HIPK2","HIPK2"
"240298_at","LOC147791","LOC147791"
"240299_at","ADAD1","ADAD1"
"240300_at","TK2","TK2"
"240301_at","DPPA2","DPPA2"
"240303_at","TMC5","TMC5"
"240304_s_at","TMC5","TMC5"
"240305_at","LOC101930421","LOC101930421"
"240306_at","LINC00312","LINC00312"
"240310_at","TOR1AIP1","TOR1AIP1"
"240311_at","NANOS3","NANOS3"
"240312_at","LOC389895","LOC389895"
"240313_at","DMRTB1","DMRTB1"
"240316_at","C9orf57","C9ORF57"
"240317_at","PCDHB4","PCDHB4"
"240318_at","AFMID","AFMID"
"240320_at","RNF212B","RNF212B"
"240329_at","PTP4A1","PTP4A1"
"240334_at","LRFN5","LRFN5"
"240335_at","SLC35F5","SLC35F5"
"240336_at","HBM","HBM"
"240337_at","RHOA","RHOA"
"240340_at","SPATA3","SPATA3"
"240342_at","TRIM61","TRIM61"
"240344_x_at","LYRM7","LYRM7"
"240346_at","LOC102724030","LOC102724030"
"240348_at","SLC6A11","SLC6A11"
"240349_at","PRKAA2","PRKAA2"
"240352_at","LOC101929609","LOC101929609"
"240353_s_at","C12orf54","C12ORF54"
"240354_at","C12orf54","C12ORF54"
"240359_at","BPIFA3","BPIFA3"
"240360_at","BRD4","BRD4"
"240361_at","LOC101927972","LOC101927972"
"240362_at","MPC1","MPC1"
"240363_at","ANK1","ANK1"
"240365_at","MIR924HG","MIR924HG"
"240366_at","LHFPL3-AS1","LHFPL3-AS1"
"240369_at","TTC7A","TTC7A"
"240371_at","LINC01192","LINC01192"
"240373_at","CACTIN","CACTIN"
"240375_at","PIGV","PIGV"
"240377_at","LOC101930075///LOC101930013///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1///PKD1","LOC101930075"
"240379_at","PKP4","PKP4"
"240380_at","LOC728040","LOC728040"
"240381_at","ZBED5","ZBED5"
"240382_at","LOC101928076","LOC101928076"
"240383_at","UBE2D3","UBE2D3"
"240387_at","UBASH3B","UBASH3B"
"240388_at","KRT27","KRT27"
"240389_at","TRPM6","TRPM6"
"240390_at","GALNT5","GALNT5"
"240391_at","NDUFB2","NDUFB2"
"240392_at","LOC105371920","LOC105371920"
"240395_at","LOC100128727///DGKI","LOC100128727"
"240398_at","ITPKB-IT1","ITPKB-IT1"
"240402_at","KIRREL3","KIRREL3"
"240407_at","LOC100126784","LOC100126784"
"240409_at","TPTE2P5","TPTE2P5"
"240411_at","MROH2B","MROH2B"
"240412_s_at","MROH2B","MROH2B"
"240413_at","PYHIN1","PYHIN1"
"240419_at","SLC6A15","SLC6A15"
"240420_at","AADACL2","AADACL2"
"240421_x_at","SAV1","SAV1"
"240423_at","LOC441204","LOC441204"
"240424_s_at","LOC441204","LOC441204"
"240425_x_at","ROBO2","ROBO2"
"240426_at","FAM47B","FAM47B"
"240427_at","LOC101929050","LOC101929050"
"240428_at","LOC285000","LOC285000"
"240429_at","ZNF546","ZNF546"
"240430_at","KCMF1","KCMF1"
"240431_at","LINC00459","LINC00459"
"240432_x_at","KLF7","KLF7"
"240433_x_at","CADM2","CADM2"
"240435_at","LOC101928635","LOC101928635"
"240436_at","MIPEPP3","MIPEPP3"
"240437_at","CASP9","CASP9"
"240440_at","NPL","NPL"
"240441_at","FAM99B","FAM99B"
"240444_x_at","CLIP1","CLIP1"
"240447_at","HYI-AS1","HYI-AS1"
"240449_at","ZNF341","ZNF341"
"240452_at","GSPT1","GSPT1"
"240453_at","CFAP61","CFAP61"
"240456_at","LOC101928419","LOC101928419"
"240459_at","YTHDC1","YTHDC1"
"240460_at","LOC101929122","LOC101929122"
"240462_at","CLYBL","CLYBL"
"240465_at","C4orf32","C4ORF32"
"240475_at","EGOT","EGOT"
"240479_at","HS3ST5","HS3ST5"
"240480_at","TINAG","TINAG"
"240483_at","LOC100287610///ZNF717","LOC100287610"
"240486_at","HELZ","HELZ"
"240490_at","LOC101929592","LOC101929592"
"240509_s_at","GREM2","GREM2"
"240510_at","NBN","NBN"
"240512_x_at","KCTD4","KCTD4"
"240513_at","EIF3M","EIF3M"
"240517_at","CBS","CBS"
"240518_at","LOC729291","LOC729291"
"240521_at","KIZ","KIZ"
"240523_at","DPH6-AS1","DPH6-AS1"
"240528_s_at","EXOC4","EXOC4"
"240532_at","SLC32A1","SLC32A1"
"240537_s_at","CDIPT-AS1","CDIPT-AS1"
"240545_at","LOC286382","LOC286382"
"240546_at","LINC01120","LINC01120"
"240549_at","NRSN2-AS1","NRSN2-AS1"
"240551_at","ZBTB45","ZBTB45"
"240553_at","TESC","TESC"
"240554_at","AKAP8L","AKAP8L"
"240556_at","DCN","DCN"
"240557_at","TSC22D2","TSC22D2"
"240559_at","IZUMO2","IZUMO2"
"240561_at","RAP2C-AS1","RAP2C-AS1"
"240562_at","GSK3B","GSK3B"
"240565_at","ZFP28","ZFP28"
"240570_at","PATJ","PATJ"
"240572_s_at","LOC374443","LOC374443"
"240573_at","LOC374443","LOC374443"
"240574_at","DNAJC3-AS1","DNAJC3-AS1"
"240576_at","LOC101930296///TBC1D26///ZNF286A","LOC101930296"
"240577_at","TRAF3IP2-AS1","TRAF3IP2-AS1"
"240578_at","LINC00836","LINC00836"
"240579_at","NBAS","NBAS"
"240581_at","LOC644135","LOC644135"
"240583_at","RIOK3","RIOK3"
"240584_at","SHANK2-AS2","SHANK2-AS2"
"240586_at","ENAM","ENAM"
"240589_at","LINC00313","LINC00313"
"240590_at","SPATA3-AS1","SPATA3-AS1"
"240591_at","LOC102723645","LOC102723645"
"240592_at","LCORL","LCORL"
"240602_at","HBS1L","HBS1L"
"240603_s_at","ERI2","ERI2"
"240604_at","ERI2","ERI2"
"240607_at","MIAT","MIAT"
"240609_at","LOC100996654","LOC100996654"
"240610_at","LOC102546299","LOC102546299"
"240613_at","JAK1","JAK1"
"240614_at","KCNC2","KCNC2"
"240615_at","PTOV1-AS1","PTOV1-AS1"
"240617_at","TONSL-AS1","TONSL-AS1"
"240627_x_at","MSANTD4","MSANTD4"
"240628_at","LOC105369507","LOC105369507"
"240631_at","ADGRV1","ADGRV1"
"240633_at","DOK7","DOK7"
"240637_at","WDR41","WDR41"
"240639_at","ARMC9","ARMC9"
"240642_at","ZMYM2","ZMYM2"
"240643_at","TTBK1","TTBK1"
"240646_at","GIMAP8","GIMAP8"
"240648_at","LOC101927478","LOC101927478"
"240650_at","CACNA1E","CACNA1E"
"240661_at","LOC100506459","LOC100506459"
"240667_at","SERP2","SERP2"
"240668_s_at","SERP2","SERP2"
"240672_at","WDR74","WDR74"
"240674_at","JARID2","JARID2"
"240677_at","ZC3H10","ZC3H10"
"240682_at","LINC00293","LINC00293"
"240685_at","LINC01095","LINC01095"
"240686_x_at","TFRC","TFRC"
"240687_at","PASD1","PASD1"
"240688_at","MGST1","MGST1"
"240689_at","REC114","REC114"
"240692_at","MGC34796","MGC34796"
"240697_at","LOC100996345","LOC100996345"
"240699_at","SEC14L3","SEC14L3"
"240700_at","TOR1AIP2","TOR1AIP2"
"240701_at","GSDMB","GSDMB"
"240702_at","HERC1","HERC1"
"240703_s_at","HERC1","HERC1"
"240705_at","CYP19A1","CYP19A1"
"240707_at","CTD-2350J17.1","CTD-2350J17.1"
"240708_at","PEX5L-AS2","PEX5L-AS2"
"240709_at","SEZ6L","SEZ6L"
"240713_s_at","LINC00403","LINC00403"
"240715_at","TBX5","TBX5"
"240716_at","TTC23","TTC23"
"240717_at","ABCB5","ABCB5"
"240718_at","LRMP","LRMP"
"240719_at","ISM1-AS1","ISM1-AS1"
"240729_at","ERICH6","ERICH6"
"240731_at","PRR23D2///PRR23D1","PRR23D2"
"240734_at","LOC100507221","LOC100507221"
"240735_at","CDC42BPA","CDC42BPA"
"240740_at","LOC100507443","LOC100507443"
"240744_at","CPA5","CPA5"
"240745_at","LOC101927760","LOC101927760"
"240746_s_at","LOC101927760","LOC101927760"
"240747_at","LOC102724587","LOC102724587"
"240749_at","LOC105375075","LOC105375075"
"240752_at","LOC100287808","LOC100287808"
"240754_at","LOC284933","LOC284933"
"240757_at","CLASP1","CLASP1"
"240760_at","CDRT15","CDRT15"
"240763_at","LINC00841","LINC00841"
"240767_x_at","VPS13A-AS1","VPS13A-AS1"
"240770_at","TMEM171","TMEM171"
"240771_at","C1orf101","C1ORF101"
"240777_at","SYNE2","SYNE2"
"240778_at","GINS4","GINS4"
"240781_x_at","DCUN1D1","DCUN1D1"
"240784_at","NAT16","NAT16"
"240786_at","NOTCH4","NOTCH4"
"240793_at","TTN","TTN"
"240794_at","NPAS4","NPAS4"
"240797_at","PERP","PERP"
"240799_at","SLC35F4","SLC35F4"
"240801_at","LINC01549","LINC01549"
"240806_at","RPL15","RPL15"
"240807_at","LINC01187","LINC01187"
"240808_at","ESD","ESD"
"240809_at","ZNF295-AS1","ZNF295-AS1"
"240810_at","MKNK1-AS1","MKNK1-AS1"
"240814_at","MGC39584","MGC39584"
"240817_at","LOC101929034","LOC101929034"
"240818_at","OVCH1-AS1","OVCH1-AS1"
"240822_at","TDP1","TDP1"
"240827_at","GATA3-AS1","GATA3-AS1"
"240828_at","JARID2-AS1","JARID2-AS1"
"240830_at","SCARNA17","SCARNA17"
"240834_at","OTULIN","OTULIN"
"240836_at","ZNF19","ZNF19"
"240837_at","FNDC7","FNDC7"
"240838_s_at","DRAIC","DRAIC"
"240840_s_at","SETD9","SETD9"
"240841_at","INSM2","INSM2"
"240842_at","LOC101927020","LOC101927020"
"240846_at","PCBD2","PCBD2"
"240856_at","FFAR4","FFAR4"
"240857_at","DNAH9","DNAH9"
"240859_at","ZFYVE16","ZFYVE16"
"240862_at","RASGRP4","RASGRP4"
"240863_at","CYP19A1","CYP19A1"
"240868_at","LOC100129406","LOC100129406"
"240869_at","KCNB1","KCNB1"
"240871_at","FAM221B","FAM221B"
"240873_x_at","LOC101926921///DAB2","LOC101926921"
"240875_at","CTC1","CTC1"
"240876_x_at","TERB2","TERB2"
"240878_at","SPEM1","SPEM1"
"240880_at","LOC101927089","LOC101927089"
"240882_at","LOC100506289","LOC100506289"
"240883_at","PFKFB1","PFKFB1"
"240884_at","CCDC14","CCDC14"
"240886_at","CASR","CASR"
"240887_at","LOC100506470","LOC100506470"
"240889_at","CDRT15L2","CDRT15L2"
"240890_at","LOC643733","LOC643733"
"240891_at","LOC101930453///FSTL1","LOC101930453"
"240894_at","LOC102467079","LOC102467079"
"240898_at","SPAG16","SPAG16"
"240900_at","C7orf50","C7ORF50"
"240902_at","LINC00641","LINC00641"
"240911_at","NOS1","NOS1"
"240912_x_at","EWSAT1","EWSAT1"
"240913_at","FGFR2","FGFR2"
"240915_at","IGHV1-69","IGHV1-69"
"240917_at","LOC101927640","LOC101927640"
"240918_at","LOC101928631///ZNF77","LOC101928631"
"240919_at","LOC105369921","LOC105369921"
"240926_at","LRCH3","LRCH3"
"240928_at","FCF1","FCF1"
"240929_at","RBPMS-AS1","RBPMS-AS1"
"240930_at","CRAMP1","CRAMP1"
"240932_at","UBN2","UBN2"
"240936_at","LOC100287290","LOC100287290"
"240938_at","LINC01227","LINC01227"
"240942_at","MPHOSPH8","MPHOSPH8"
"240944_at","LOC101929027","LOC101929027"
"240947_at","ANO6","ANO6"
"240950_s_at","CCDC155","CCDC155"
"240951_at","RORA","RORA"
"240954_at","CHKB-AS1","CHKB-AS1"
"240955_at","PANX3","PANX3"
"240958_at","UNC5C","UNC5C"
"240963_x_at","PLXDC1","PLXDC1"
"240966_at","SH3TC2","SH3TC2"
"240967_at","KRTAP19-3","KRTAP19-3"
"240970_x_at","LOC102723684","LOC102723684"
"240974_at","LOC100506851","LOC100506851"
"240975_x_at","RBFOX3","RBFOX3"
"240979_at","YWHAEP7","YWHAEP7"
"240982_at","CARS","CARS"
"240983_s_at","CARS","CARS"
"240986_at","LOC101928943","LOC101928943"
"240990_at","RAB5A","RAB5A"
"240993_at","UPF3B","UPF3B"
"240999_at","LOC100287704","LOC100287704"
"241009_at","FOXN4","FOXN4"
"241013_at","FAM124A","FAM124A"
"241014_at","FLG-AS1","FLG-AS1"
"241017_at","TBC1D8///RPL31","TBC1D8"
"241018_at","TMEM59","TMEM59"
"241024_at","KHDC1","KHDC1"
"241025_at","UTP6","UTP6"
"241027_at","OPA1","OPA1"
"241028_at","RPGRIP1L","RPGRIP1L"
"241031_at","C2CD4A","C2CD4A"
"241032_at","ANKRD40","ANKRD40"
"241034_at","GLS","GLS"
"241035_s_at","TMEM161B-AS1","TMEM161B-AS1"
"241045_at","KDM8","KDM8"
"241046_at","LOC102724511","LOC102724511"
"241047_at","CASC15","CASC15"
"241049_at","LOC100996542","LOC100996542"
"241055_at","EPAS1","EPAS1"
"241056_at","ZC3H3","ZC3H3"
"241065_x_at","CMAS","CMAS"
"241066_at","ZNF449","ZNF449"
"241068_at","IGSF6","IGSF6"
"241072_s_at","IGF1","IGF1"
"241075_at","RIMKLA","RIMKLA"
"241078_at","SLC35E4","SLC35E4"
"241082_at","ASNS","ASNS"
"241084_x_at","DYNC1H1","DYNC1H1"
"241085_at","GPR135","GPR135"
"241089_at","ZNF562","ZNF562"
"241091_at","AGO3","AGO3"
"241095_at","LOC102723661","LOC102723661"
"241098_at","CLEC7A","CLEC7A"
"241101_at","LOC105377143","LOC105377143"
"241103_at","PPP4R3B","PPP4R3B"
"241111_at","HSD3B1","HSD3B1"
"241112_at","ZNF517","ZNF517"
"241114_s_at","ACAA2","ACAA2"
"241117_at","LOXHD1","LOXHD1"
"241118_at","LINC00462","LINC00462"
"241120_s_at","CDC20B","CDC20B"
"241122_s_at","MUSK","MUSK"
"241124_at","LOC101928702","LOC101928702"
"241126_at","LOC101929529","LOC101929529"
"241133_at","TRBV27","TRBV27"
"241137_at","DPCR1","DPCR1"
"241140_at","LMO7","LMO7"
"241141_at","BMP6","BMP6"
"241143_at","LOC105378349","LOC105378349"
"241144_at","LOC101927702","LOC101927702"
"241146_at","MAGI2-AS2","MAGI2-AS2"
"241148_at","ACTG2","ACTG2"
"241150_at","SPTAN1","SPTAN1"
"241164_at","CHCHD3","CHCHD3"
"241166_at","CEP41","CEP41"
"241167_at","ITIH4","ITIH4"
"241172_at","GRIA2","GRIA2"
"241174_at","AP4E1","AP4E1"
"241180_at","LOC100129112","LOC100129112"
"241185_at","SAE1","SAE1"
"241193_at","ETS2","ETS2"
"241198_s_at","C11orf70","C11ORF70"
"241199_x_at","DPPA4","DPPA4"
"241201_at","UVSSA","UVSSA"
"241208_at","PDLIM5","PDLIM5"
"241209_at","DCAF6","DCAF6"
"241218_at","LOC101928658","LOC101928658"
"241221_at","SEC14L3","SEC14L3"
"241224_x_at","DSCR8","DSCR8"
"241230_at","CA12","CA12"
"241233_x_at","ANKRD20A11P","ANKRD20A11P"
"241234_at","LOC100506797","LOC100506797"
"241239_at","EPN2-IT1///EPN2","EPN2-IT1"
"241241_at","RPS14","RPS14"
"241245_at","SRSF4","SRSF4"
"241247_at","LINC01213","LINC01213"
"241249_at","PSMD5-AS1","PSMD5-AS1"
"241252_at","ESCO2","ESCO2"
"241255_at","CTNNA3","CTNNA3"
"241256_at","LOC101926934","LOC101926934"
"241259_at","GAB3","GAB3"
"241263_at","RAB21","RAB21"
"241267_at","EHD3","EHD3"
"241275_at","CAPZA1","CAPZA1"
"241277_x_at","ZNF837","ZNF837"
"241280_at","ALDOB","ALDOB"
"241283_at","LINC01500","LINC01500"
"241290_at","LOC101927342","LOC101927342"
"241291_at","LINC01541","LINC01541"
"241299_at","LOC102724611","LOC102724611"
"241304_at","PIK3C3","PIK3C3"
"241308_at","LINC01255","LINC01255"
"241310_at","NEK5","NEK5"
"241312_at","LINC00911","LINC00911"
"241313_at","DOCK4","DOCK4"
"241326_at","AK7","AK7"
"241327_at","LINC01339","LINC01339"
"241328_at","ZMAT1","ZMAT1"
"241331_at","SKAP2","SKAP2"
"241337_at","LOC101929465","LOC101929465"
"241342_at","TMEM65","TMEM65"
"241343_at","RNASEH1","RNASEH1"
"241345_at","MIR186///ZRANB2","MIR186"
"241346_at","ARHGAP30","ARHGAP30"
"241347_at","RNF213","RNF213"
"241348_at","ZNF654","ZNF654"
"241350_at","FBXL22","FBXL22"
"241353_s_at","LOC100507507","LOC100507507"
"241354_at","ASMTL-AS1","ASMTL-AS1"
"241355_at","HR","HR"
"241356_at","SDR42E1","SDR42E1"
"241357_at","MAPK15","MAPK15"
"241358_at","WFIKKN2","WFIKKN2"
"241359_at","TLCD2","TLCD2"
