"ensembl_id","donor 1_unstim","donor 1_LPS","donor 2_unstim","donor 2_LPS","donor 3_unstim","donor 3_LPS","donor 4_unstim","donor 4_LPS"
"ENSG00000226318",-0.564136857859598,1.10533636791567,-0.161733352314632,1.15468929706139,-1.60665391377225,-1.51951707813412,-2.89268145636998,-3.48759552316036
"ENSG00000266467",-2.31826358451536,0.0146790217164467,-2.1640548015258,0.107940692109139,-2.08449679563156,-2.79266289185713,-3.62482290441406,-4.10007058125683
"ENSG00000236375",0.358383741237294,1.86452234403922,-0.117315803020337,1.92664060761846,-1.71210756713221,-1.29609685395219,-2.04790963237292,-3.05899602790852
"ENSG00000138347",-1.80074127717614,1.42783163500286,-0.406989041360908,2.33594680197742,-5.1859037158629,-3.54127182934632,-2.40932706875735,0.978477443745155
"ENSG00000108187",1.4609008307248,1.90171794792998,1.08664173042167,1.90151402451127,0.996252314751502,2.38603531131918,0.801051931652741,1.968384935851
"ENSG00000096746",5.16889565066214,5.72963701756175,5.21188604542973,5.80356468617844,5.28554794727021,5.57064542673482,5.4628945975138,5.64351257738303
"ENSG00000204130",3.15684765548142,2.98019780451014,2.87786459449307,2.85752599558237,2.99808907812054,3.29046044436101,2.83895619524514,2.43125189817568
"ENSG00000138346",0.583311996564788,0.475757177770361,0.815926981646489,0.151219946078439,1.26988559539416,-0.400169650120346,0.968447288605546,0.262297984856499
"ENSG00000122912",3.87273858911187,2.47931695127858,3.69696733369954,2.53696435542503,3.34225768649239,2.25972761201444,3.58556007287299,2.47191890741478
"ENSG00000138336",-0.761600681631124,-3.45996705026271,-0.84026924852905,-4.05191110045517,-1.02804196461565,-2.79266289185713,-0.760789816306578,-3.48759552316036
"ENSG00000060339",5.04933144342117,5.39803849320611,5.12326555366033,5.20618793386079,5.20274273747029,5.7188356486446,5.35368696407174,4.92182871745313
"ENSG00000107625",3.2448275445371,3.59763197909486,3.50431464185973,3.42752264015926,3.61448866044727,3.8940527119018,3.89193176109704,4.07340994642156
"ENSG00000165732",5.61652781766604,4.87380859499538,6.09346766058639,5.22529937827731,6.48578791340617,4.94974239509836,6.73596056539488,4.48455010215018
"ENSG00000198954",4.36286231468835,4.53614399945305,4.47381957895511,4.71965089460429,4.65589089353957,4.91803173023816,4.44350462250647,5.02518631187572
"ENSG00000122862",6.71686209296554,11.1048899329047,7.23777874722266,10.5202822928152,7.39363923025883,11.1093695738037,7.41452761778818,11.3611300232391
"ENSG00000274008",-3.43657813191958,1.16774048986158,-2.8439865592933,1.19660847458269,-4.3042344549991,-0.45688569968397,-3.62482290441406,-1.44728611225299
"ENSG00000122958",5.61589164424505,5.11856359595513,5.47474212126707,5.28359365462178,5.61478796751523,5.578604214587,5.84423002753556,5.37099294911412
"ENSG00000156502",3.22494033597222,2.74089374789112,3.45368639338312,2.64688506499295,3.60628664426889,2.75407668133144,3.58233635387891,3.06250892988617
"ENSG00000156515",7.32426680053851,6.806513748708,7.4038996626442,6.81797293824587,7.7951005728179,7.86015375407994,7.72759043230475,8.0153778914901
"ENSG00000075073",-0.709643690969335,-0.903198081226086,-1.35537287969391,-0.944079574103654,-0.517292584241323,-1.51951707813412,-1.89631018164045,-1.44728611225299
"ENSG00000099282",3.89178357297862,1.04011042213042,4.41832343510054,1.25728833645998,4.52132317660272,4.25571512825986,3.72071238536346,3.2704567798703
"ENSG00000171224",-2.88235983043051,-0.820102005338796,-0.992409849481925,-0.855743885633179,-0.722369651907471,-1.29609685395219,-0.266505330778473,-3.48759552316036
"ENSG00000197467",0.382521707033373,-0.741532541617356,-1.35537287969391,-4.05191110045517,0.216094969926203,-3.11894623602343,0.451263222302841,-1.12271034908173
"ENSG00000099284",3.99520053295579,5.30941935120708,3.6876089321652,4.57220040078792,3.19324646885019,1.83273247156959,4.82800675999151,4.39010061702664
"ENSG00000042286",5.15763745777459,7.1268992612605,5.27156353700947,7.29915659802667,5.50877344298812,6.00856922807117,5.82866992683511,6.95388192370317
"ENSG00000156521",3.86419267983159,3.99760509300853,3.66870801942847,3.47087128546602,3.32236667721342,2.66385486443799,3.62369308087663,2.57258184278814
"ENSG00000079332",5.46530606329751,5.45190164222266,5.58058495531398,5.99666574184291,5.71883572663968,6.44579855601877,6.07963447429778,6.71082996769304
"ENSG00000180817",2.55274371374469,6.58812453426529,3.65276587165477,6.22160064704375,3.4832926627316,6.39000739357776,3.67604566401717,6.3389830874638
"ENSG00000172731",-0.310902021102072,-0.820102005338796,0.593469120492625,-0.855743885633179,0.855710680178112,-1.01490147043357,0.968447288605546,-0.502363340712309
"ENSG00000148730",6.87649058774598,6.02131747920752,6.62571066917986,5.90028105496818,6.32014989927616,6.30674513626975,6.79598496331947,6.953881995481
"ENSG00000107719",1.2799810705329,-4.0789027960215,1.52530005494251,-2.6551810691859,0.892150321001412,-3.11894623602343,2.1620462357815,-2.23438951359733
"ENSG00000138316",-4.34809132340787,1.46143633728674,-0.117315803020337,3.53354578882472,-3.05826260818795,3.90253185521451,-5.1859037158629,4.08131672170308
"ENSG00000166224",6.85724080328472,6.43373544826217,7.26608603741325,6.8154527426506,6.89193175599004,9.23620034705352,7.08134086135918,8.90007389052117
"ENSG00000166228",4.82479961645699,4.23955241951463,4.95015294587522,4.41240012864469,4.87768026072415,4.52464246924012,5.30073014094155,5.02927948922595
"ENSG00000107731",2.63038428505168,0.0146790217164467,2.69691403557379,0.821215297409865,2.01134763607146,1.90202816877048,3.30960375024576,1.20765777847671
"ENSG00000198246",6.64587106805289,4.59813498880839,6.58366889062524,4.04020427613983,6.94868414544343,4.91803173023816,6.70762089114761,4.48851960066032
"ENSG00000279406",3.52656264627978,0.471382992789646,3.46274689075201,0.0876679220181787,3.90740713749387,1.56006007720146,3.78768810379765,0.932594201447542
"ENSG00000107736",7.74732622572495,5.79460689620156,6.90420755441685,4.88449907293061,7.61809473724989,6.23057068614812,6.28754132431729,5.1509227449393
"ENSG00000214688",2.54290975897596,-0.0339533933032648,1.82434604401364,-0.192963982916072,2.45067519680355,0.199650145560886,-0.325931458507682,0.674054425449313
